person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22,male,High School,12769,0,RENT,1500,VENTURE,7.29,0.12,2,503,no,1
23,male,High School,44135,0,RENT,1200,DEBTCONSOLIDATION,13.99,0.03,4,569,yes,0
30,male,Associate,100537,6,MORTGAGE,3424,HOMEIMPROVEMENT,6.62,0.03,7,700,yes,0
26,male,Associate,173814,3,MORTGAGE,12000,EDUCATION,7.49,0.07,3,665,no,0
23,female,Associate,55198,3,RENT,6000,DEBTCONSOLIDATION,12.53,0.11,2,676,yes,0
44,male,Master,43953,23,OWN,4000,EDUCATION,16.29,0.09,11,722,no,0
27,male,High School,28876,8,RENT,3000,EDUCATION,17.8,0.1,10,597,yes,0
22,female,Associate,82567,0,RENT,15000,MEDICAL,10.37,0.18,3,555,no,0
44,female,High School,46997,19,RENT,1000,EDUCATION,14.07,0.02,12,659,yes,0
27,female,Doctorate,104441,5,RENT,4000,HOMEIMPROVEMENT,13.99,0.04,8,675,no,0
27,male,High School,64388,4,RENT,10000,MEDICAL,10.3,0.16,5,615,no,0
29,female,Associate,90857,7,MORTGAGE,4000,MEDICAL,10.75,0.04,9,652,no,0
34,female,Bachelor,345447,12,RENT,15000,MEDICAL,12.41,0.04,8,663,no,1
26,female,Associate,88410,6,MORTGAGE,16087,EDUCATION,9.16,0.18,5,654,no,0
22,male,Bachelor,51542,0,RENT,10000,EDUCATION,10.99,0.19,4,701,no,0
25,female,Master,38120,3,RENT,7000,EDUCATION,7.88,0.18,2,680,yes,0
34,female,Master,121055,12,MORTGAGE,15000,MEDICAL,8.59,0.12,10,693,yes,0
38,male,Associate,109086,15,MORTGAGE,9600,HOMEIMPROVEMENT,13.92,0.09,17,657,yes,0
22,female,Associate,51527,3,MORTGAGE,7000,HOMEIMPROVEMENT,9.84,0.14,4,531,yes,0
21,male,Bachelor,40293,0,MORTGAGE,7800,PERSONAL,9.88,0.19,2,643,yes,0
21,female,Master,23921,0,RENT,10000,HOMEIMPROVEMENT,10.99,0.42,3,631,no,1
26,female,Master,64171,2,MORTGAGE,2800,VENTURE,6.03,0.04,3,665,no,0
29,female,Master,43157,5,OWN,10000,VENTURE,12.87,0.23,8,575,yes,0
22,male,High School,36966,0,RENT,5000,DEBTCONSOLIDATION,14.54,0.14,4,646,no,1
44,male,Associate,43877,18,MORTGAGE,12000,VENTURE,13.41,0.27,13,596,yes,0
23,female,Bachelor,98081,0,RENT,12000,PERSONAL,16.29,0.12,4,636,yes,0
27,female,Associate,74204,4,MORTGAGE,13000,MEDICAL,8.49,0.18,10,543,no,1
24,female,Master,32135,0,RENT,12000,MEDICAL,9.38,0.37,3,651,no,1
28,female,Associate,91539,7,MORTGAGE,3000,VENTURE,8.31,0.03,7,607,no,0
31,female,Associate,85065,5,RENT,5500,EDUCATION,7.68,0.06,10,703,yes,0
23,male,Associate,60887,0,RENT,8000,PERSONAL,12.32,0.13,3,635,yes,0
24,female,Master,37111,3,RENT,3000,MEDICAL,11.01,0.08,4,649,no,0
24,female,Bachelor,73028,3,RENT,4800,HOMEIMPROVEMENT,6.54,0.07,4,504,yes,0
24,female,High School,43803,5,MORTGAGE,3250,VENTURE,6.39,0.07,2,568,yes,0
24,male,Associate,49973,2,RENT,10000,HOMEIMPROVEMENT,9.17,0.2,5,699,yes,0
27,female,High School,158393,7,MORTGAGE,12645,HOMEIMPROVEMENT,15.15,0.08,7,552,no,1
28,female,High School,53843,7,RENT,17500,EDUCATION,11.01,0.33,10,599,no,1
21,male,Bachelor,20042,0,RENT,1200,EDUCATION,7.49,0.06,3,659,yes,0
23,male,High School,45500,0,RENT,3000,EDUCATION,10.75,0.07,4,459,no,1
37,male,High School,224131,15,OWN,3000,VENTURE,6.39,0.01,13,695,yes,0
28,female,Associate,100416,6,MORTGAGE,5000,DEBTCONSOLIDATION,11.01,0.05,9,671,yes,0
28,male,High School,58441,4,RENT,3500,MEDICAL,15.21,0.06,10,632,yes,0
26,male,Bachelor,88884,5,RENT,5000,EDUCATION,15.31,0.06,2,662,no,1
32,female,Master,54289,8,MORTGAGE,6500,HOMEIMPROVEMENT,14.84,0.12,7,653,yes,0
28,male,High School,41187,0,MORTGAGE,3000,MEDICAL,5.42,0.07,5,542,yes,0
35,male,High School,126840,13,RENT,7250,VENTURE,11.01,0.06,5,601,yes,0
43,female,High School,65705,22,RENT,9000,HOMEIMPROVEMENT,15.65,0.14,16,628,no,1
33,male,High School,139968,10,MORTGAGE,5000,HOMEIMPROVEMENT,12.99,0.04,5,601,no,1
22,female,Bachelor,56291,0,RENT,3000,MEDICAL,15.62,0.05,2,544,no,1
24,male,High School,23071,3,MORTGAGE,5000,PERSONAL,9.32,0.22,3,571,no,1
61,male,Associate,73448,35,RENT,26550,EDUCATION,10.76,0.36,26,733,no,1
23,male,Associate,33199,0,RENT,9193,EDUCATION,11.82,0.28,4,655,no,1
22,female,Bachelor,36951,3,RENT,8000,PERSONAL,9.32,0.22,4,597,no,0
29,male,High School,39306,6,OWN,2100,HOMEIMPROVEMENT,6.91,0.05,5,662,yes,0
30,male,High School,115078,9,MORTGAGE,12000,HOMEIMPROVEMENT,8.94,0.1,5,654,yes,0
22,female,High School,54957,3,RENT,4000,PERSONAL,7.9,0.07,3,625,no,0
26,female,High School,40723,5,RENT,3000,EDUCATION,11.97,0.07,4,640,no,1
25,male,High School,18530,6,RENT,4652,DEBTCONSOLIDATION,9.4,0.25,4,636,no,1
33,male,Associate,40597,9,RENT,13800,VENTURE,13.47,0.34,5,640,no,1
30,female,Master,69538,6,RENT,7500,VENTURE,14.27,0.11,5,591,yes,0
24,male,Bachelor,65773,0,MORTGAGE,10000,PERSONAL,10.37,0.15,3,657,yes,0
23,female,Bachelor,108522,0,MORTGAGE,16000,EDUCATION,8.61,0.15,3,643,yes,0
23,male,High School,73209,0,MORTGAGE,12000,EDUCATION,10.62,0.16,4,618,yes,0
23,female,High School,24007,0,RENT,6000,MEDICAL,13.59,0.25,3,598,no,1
37,female,Master,83796,16,OWN,12000,HOMEIMPROVEMENT,9.32,0.14,13,598,no,0
22,female,Bachelor,27567,1,OWN,8500,PERSONAL,10.73,0.31,4,642,yes,0
27,female,High School,45296,4,RENT,13000,EDUCATION,9.91,0.29,10,547,no,1
33,female,Bachelor,76734,11,OWN,12800,EDUCATION,7.88,0.17,10,676,yes,0
26,female,Associate,34726,0,RENT,14500,PERSONAL,12.53,0.42,3,598,no,1
37,male,Associate,84966,11,MORTGAGE,15000,EDUCATION,15.2,0.18,15,629,no,0
23,male,High School,38687,1,RENT,4184,DEBTCONSOLIDATION,13.47,0.11,3,602,yes,0
23,male,Master,52873,2,MORTGAGE,10000,EDUCATION,11.19,0.19,4,504,yes,0
27,male,Master,271124,3,MORTGAGE,14000,DEBTCONSOLIDATION,11.01,0.05,6,710,yes,0
22,male,Associate,61219,3,RENT,4000,MEDICAL,7.4,0.07,2,681,no,0
31,male,Bachelor,58509,7,RENT,4000,MEDICAL,13.85,0.07,6,616,yes,0
30,male,Bachelor,51412,8,RENT,10000,MEDICAL,16.11,0.19,9,594,yes,0
31,female,Associate,186923,9,RENT,20000,HOMEIMPROVEMENT,10.74,0.11,6,630,yes,0
23,male,High School,48693,2,OWN,2000,EDUCATION,13.67,0.04,3,536,no,0
22,male,High School,28613,0,MORTGAGE,3000,EDUCATION,8.94,0.1,2,595,yes,0
23,female,Bachelor,23899,0,RENT,3000,PERSONAL,9.99,0.13,3,609,no,1
22,male,Bachelor,59698,0,MORTGAGE,4000,VENTURE,8.94,0.07,2,664,no,0
33,female,High School,82447,12,RENT,5000,EDUCATION,13.49,0.06,8,641,no,0
24,female,Master,97300,0,MORTGAGE,5514,MEDICAL,8.82,0.06,2,667,yes,0
25,female,Associate,96803,2,MORTGAGE,15000,MEDICAL,11.12,0.15,4,639,no,1
22,female,Associate,103160,1,RENT,12000,VENTURE,12.03,0.12,2,504,yes,0
32,male,Bachelor,418378,8,MORTGAGE,25000,PERSONAL,11.83,0.06,10,576,yes,0
27,male,High School,159382,5,RENT,18000,DEBTCONSOLIDATION,8.49,0.11,9,647,yes,0
22,female,Associate,86079,0,RENT,1656,EDUCATION,13.11,0.02,4,597,yes,0
25,female,Associate,45083,2,MORTGAGE,7500,PERSONAL,14.96,0.17,4,619,yes,0
29,female,High School,79929,6,MORTGAGE,3000,PERSONAL,7.66,0.04,7,615,yes,0
28,female,High School,18028,6,RENT,1029,MEDICAL,11.02,0.06,9,535,yes,0
31,female,Master,78417,5,MORTGAGE,25000,DEBTCONSOLIDATION,12.54,0.32,5,650,no,1
28,female,Bachelor,191739,5,MORTGAGE,15000,PERSONAL,11.86,0.08,8,484,yes,0
26,male,Bachelor,57547,8,RENT,8400,VENTURE,11.83,0.15,4,630,yes,0
22,male,Bachelor,51360,0,RENT,5000,EDUCATION,8.9,0.1,4,636,yes,0
31,male,Bachelor,96852,10,MORTGAGE,5000,PERSONAL,6.91,0.05,9,682,yes,0
24,male,Master,115007,0,MORTGAGE,7450,PERSONAL,12.69,0.06,4,658,yes,0
26,male,High School,47976,4,RENT,3000,EDUCATION,11.01,0.06,2,589,no,1
25,female,High School,63512,4,MORTGAGE,10000,MEDICAL,12.69,0.16,4,666,no,1
25,male,Bachelor,15187,4,RENT,3600,DEBTCONSOLIDATION,9.62,0.24,2,620,no,1
27,male,Master,162963,3,MORTGAGE,10000,VENTURE,15.29,0.06,4,614,yes,0
31,female,High School,57751,6,RENT,10000,MEDICAL,15.96,0.17,10,516,yes,0
23,female,Bachelor,91070,5,RENT,12000,EDUCATION,14.27,0.13,2,600,yes,0
22,female,Bachelor,118565,0,RENT,20000,EDUCATION,11.83,0.17,4,575,yes,0
35,male,Bachelor,42911,13,MORTGAGE,8000,PERSONAL,9.91,0.19,5,651,no,0
39,female,Associate,77587,16,MORTGAGE,6228,EDUCATION,7.69,0.08,11,685,no,0
25,female,Bachelor,217336,0,MORTGAGE,24000,HOMEIMPROVEMENT,12.87,0.11,2,665,no,0
29,male,High School,29070,9,RENT,5000,MEDICAL,11.01,0.17,7,454,yes,0
23,male,High School,48775,2,RENT,8428,VENTURE,9.38,0.17,4,642,yes,0
31,female,Bachelor,70692,11,OWN,6200,PERSONAL,10.65,0.09,6,639,no,0
26,female,Bachelor,64025,2,RENT,4000,MEDICAL,10.83,0.06,4,684,no,1
33,male,High School,101799,13,RENT,15000,VENTURE,16.7,0.15,9,500,no,1
25,male,Master,40410,3,RENT,7100,VENTURE,14.65,0.18,4,567,no,1
27,female,Master,51287,5,MORTGAGE,10000,MEDICAL,16.49,0.19,6,660,no,1
24,female,Associate,28741,1,RENT,5904,EDUCATION,9.68,0.21,4,609,yes,0
23,female,Master,11240,0,OWN,1400,EDUCATION,11.01,0.12,2,651,no,1
26,male,Associate,78723,5,MORTGAGE,5000,DEBTCONSOLIDATION,5.42,0.06,4,642,yes,0
37,female,Doctorate,73077,18,MORTGAGE,12000,EDUCATION,12.73,0.16,17,645,yes,0
25,male,Master,133023,6,RENT,3600,PERSONAL,8.67,0.03,4,665,no,0
22,male,Bachelor,55535,0,RENT,10000,VENTURE,5.99,0.18,4,595,no,0
27,male,High School,32145,2,RENT,6000,PERSONAL,10.75,0.19,10,640,yes,0
28,male,High School,42936,4,RENT,10000,PERSONAL,16.29,0.23,5,528,yes,0
32,male,High School,15154,9,RENT,6200,EDUCATION,6.17,0.41,9,571,no,1
31,female,High School,46881,9,RENT,2200,EDUCATION,13.06,0.05,10,505,yes,0
28,female,Bachelor,59853,4,RENT,3000,DEBTCONSOLIDATION,11.01,0.05,5,663,no,1
25,female,High School,97083,4,RENT,2000,VENTURE,11.49,0.02,3,617,yes,0
24,female,Bachelor,85064,3,RENT,6000,HOMEIMPROVEMENT,13.06,0.07,2,664,yes,0
31,female,High School,35784,8,MORTGAGE,3500,EDUCATION,12.53,0.1,5,648,yes,0
35,male,Master,85030,13,RENT,20165,PERSONAL,10.75,0.24,12,703,yes,0
23,female,Bachelor,72890,0,RENT,9000,EDUCATION,13.61,0.12,4,659,yes,0
22,male,High School,53638,0,RENT,3600,HOMEIMPROVEMENT,13.43,0.07,2,620,no,1
39,female,High School,36821,14,RENT,2290,MEDICAL,14.04,0.06,15,634,no,0
22,female,Associate,79534,0,RENT,12000,EDUCATION,13.06,0.15,2,638,yes,0
29,male,Associate,166713,7,MORTGAGE,25000,EDUCATION,13.06,0.15,10,610,yes,0
38,female,Master,49050,16,MORTGAGE,10000,MEDICAL,5.99,0.2,17,643,yes,0
29,male,High School,42954,7,RENT,4000,EDUCATION,15.23,0.09,9,663,yes,0
26,male,Master,84572,4,MORTGAGE,3500,EDUCATION,14.35,0.04,3,557,yes,0
27,female,High School,84724,3,RENT,12000,VENTURE,10.25,0.14,9,647,yes,0
25,male,Associate,42105,7,RENT,5925,HOMEIMPROVEMENT,11.11,0.14,4,590,no,1
24,male,High School,103004,0,MORTGAGE,9600,EDUCATION,10.9,0.09,4,622,no,0
28,male,Bachelor,121106,10,RENT,5000,MEDICAL,11.49,0.04,10,566,yes,0
31,female,Bachelor,115900,8,MORTGAGE,9600,DEBTCONSOLIDATION,5.99,0.08,10,616,no,0
22,male,Associate,37156,1,RENT,9000,HOMEIMPROVEMENT,13.49,0.24,4,691,no,1
30,female,Associate,72969,6,RENT,8000,HOMEIMPROVEMENT,7.66,0.11,6,615,no,0
24,female,Bachelor,50280,4,RENT,11000,VENTURE,15.28,0.22,3,688,no,0
23,male,Master,27124,0,RENT,6600,EDUCATION,11.11,0.24,2,512,yes,0
23,male,Bachelor,51511,1,RENT,7400,EDUCATION,11.01,0.14,3,671,no,0
42,male,High School,27609,20,RENT,1000,DEBTCONSOLIDATION,7.43,0.04,13,686,no,0
40,female,Associate,41577,17,RENT,19275,EDUCATION,14.5,0.46,11,664,no,1
31,female,Bachelor,29512,8,RENT,7000,MEDICAL,7.51,0.24,7,590,no,0
25,male,Master,79260,2,RENT,15000,EDUCATION,16.32,0.19,2,663,yes,0
39,male,Associate,87427,19,MORTGAGE,15000,MEDICAL,12.64,0.17,16,684,yes,0
30,female,Bachelor,95991,6,MORTGAGE,4899,MEDICAL,8.13,0.05,8,670,no,0
22,female,High School,151146,1,RENT,18000,MEDICAL,14.79,0.12,3,642,yes,0
24,male,Associate,63225,3,RENT,3000,HOMEIMPROVEMENT,10.65,0.05,3,616,yes,0
27,male,Associate,94614,3,OWN,6000,VENTURE,12.18,0.06,10,601,yes,0
26,female,Bachelor,152320,2,MORTGAGE,14970,PERSONAL,8.24,0.1,4,602,yes,0
26,female,Associate,56103,3,RENT,5708,PERSONAL,10.71,0.1,5,648,yes,0
33,female,Associate,90938,12,RENT,15000,HOMEIMPROVEMENT,11.17,0.16,10,646,no,0
29,male,High School,42306,4,MORTGAGE,16000,PERSONAL,12.81,0.38,10,535,yes,0
27,female,Master,51337,4,MORTGAGE,3139,DEBTCONSOLIDATION,14.69,0.06,7,625,no,1
24,female,Master,45541,1,RENT,10000,EDUCATION,9.88,0.22,3,646,yes,0
22,male,High School,108698,0,RENT,2850,VENTURE,5.99,0.03,3,606,no,0
28,male,Bachelor,72824,4,MORTGAGE,4000,PERSONAL,7.9,0.05,8,615,yes,0
27,female,Bachelor,135781,4,MORTGAGE,13000,EDUCATION,13.57,0.1,10,537,no,0
25,male,Associate,34920,1,RENT,8000,DEBTCONSOLIDATION,14.65,0.23,4,655,yes,0
26,male,Bachelor,90760,1,RENT,16000,VENTURE,11.01,0.18,2,615,yes,0
23,male,Associate,48849,2,MORTGAGE,18000,EDUCATION,9.91,0.37,2,685,no,0
28,male,Associate,156854,2,OWN,24000,EDUCATION,11.83,0.15,10,563,yes,0
46,female,High School,66163,24,RENT,3600,PERSONAL,10,0.05,14,693,no,0
30,male,High School,97203,6,MORTGAGE,6000,PERSONAL,7.03,0.06,10,648,yes,0
25,female,High School,49128,1,RENT,5000,VENTURE,12.87,0.1,2,622,no,0
25,female,Master,118676,0,MORTGAGE,10000,VENTURE,9.23,0.08,7,671,yes,0
27,female,Associate,18996,5,RENT,5500,VENTURE,5.99,0.29,8,627,no,1
24,male,Associate,61155,0,RENT,3000,EDUCATION,11.06,0.05,3,599,yes,0
32,male,Bachelor,67134,5,RENT,8000,PERSONAL,10,0.12,9,721,yes,0
32,female,Bachelor,32380,9,RENT,8000,VENTURE,7.51,0.25,10,644,yes,0
32,male,Bachelor,33086,12,RENT,6000,EDUCATION,12.73,0.18,5,696,yes,0
28,male,High School,139168,4,MORTGAGE,5000,HOMEIMPROVEMENT,7.51,0.04,7,647,no,0
23,female,Bachelor,66243,0,MORTGAGE,2000,PERSONAL,5.42,0.03,2,611,yes,0
43,female,Master,600812,22,MORTGAGE,25000,VENTURE,12.61,0.04,14,685,no,0
23,male,Associate,32476,2,RENT,5400,EDUCATION,10.38,0.17,2,678,yes,0
39,male,Bachelor,108608,18,RENT,1500,EDUCATION,13.51,0.01,14,612,yes,0
24,female,Bachelor,40163,3,RENT,1200,MEDICAL,13.11,0.03,2,588,yes,0
29,male,Associate,29897,8,RENT,7750,HOMEIMPROVEMENT,13.92,0.26,8,556,no,1
33,female,Associate,97053,9,RENT,6000,DEBTCONSOLIDATION,8.49,0.06,6,591,yes,0
43,male,Associate,89388,17,MORTGAGE,11000,MEDICAL,9.91,0.12,15,593,yes,0
23,male,Associate,79118,0,MORTGAGE,5000,EDUCATION,12.58,0.06,3,679,no,0
39,male,High School,68083,17,RENT,4800,DEBTCONSOLIDATION,16.7,0.07,12,621,no,1
29,female,Doctorate,104950,6,RENT,15000,HOMEIMPROVEMENT,10.59,0.14,6,661,no,0
23,female,High School,57580,0,MORTGAGE,7500,VENTURE,7.51,0.13,4,580,no,0
27,male,Associate,75847,7,MORTGAGE,12000,DEBTCONSOLIDATION,7.66,0.16,8,662,yes,0
26,female,Bachelor,23273,6,RENT,1500,EDUCATION,5.42,0.06,4,601,yes,0
31,male,Master,363682,7,MORTGAGE,35000,DEBTCONSOLIDATION,13.81,0.1,10,716,yes,0
38,female,Associate,126842,16,MORTGAGE,14000,VENTURE,6.03,0.11,14,644,yes,0
30,male,High School,60935,9,RENT,4600,VENTURE,11.49,0.08,7,551,yes,0
30,male,Bachelor,51623,5,OWN,1200,EDUCATION,6.62,0.02,8,717,yes,0
25,male,Master,101638,4,RENT,6000,VENTURE,8.94,0.06,2,579,yes,0
24,female,Bachelor,79037,3,MORTGAGE,9600,PERSONAL,11.98,0.12,3,689,yes,0
25,male,High School,89914,7,RENT,20000,PERSONAL,15.95,0.22,4,477,no,1
38,female,Associate,105360,11,RENT,24250,HOMEIMPROVEMENT,11.01,0.23,12,678,yes,0
35,male,Associate,73034,11,RENT,12000,PERSONAL,7.33,0.16,9,638,yes,0
26,male,High School,49999,3,RENT,5600,DEBTCONSOLIDATION,16.41,0.11,4,633,no,0
33,male,Associate,46850,8,RENT,3000,EDUCATION,14.16,0.06,10,699,no,0
23,female,Master,90346,1,MORTGAGE,5000,PERSONAL,11.01,0.06,3,693,no,0
28,male,Associate,91421,3,MORTGAGE,9800,MEDICAL,11.01,0.11,7,670,no,0
25,female,Master,75074,4,MORTGAGE,10000,DEBTCONSOLIDATION,7.89,0.13,3,654,no,0
49,male,Bachelor,125200,25,MORTGAGE,12600,DEBTCONSOLIDATION,9.32,0.1,11,686,yes,0
24,male,Master,28491,0,RENT,1600,EDUCATION,11.01,0.06,2,668,no,0
24,male,Master,45745,4,RENT,7200,EDUCATION,7.9,0.16,2,696,yes,0
24,female,Associate,57069,4,RENT,8000,EDUCATION,15.65,0.14,3,693,yes,0
28,female,Master,144977,5,OWN,5000,VENTURE,10.65,0.03,6,565,no,0
29,male,Bachelor,59740,6,RENT,12000,DEBTCONSOLIDATION,15.37,0.2,7,684,no,1
22,male,High School,43303,0,RENT,2000,VENTURE,11.47,0.05,3,653,no,0
23,female,High School,92710,4,MORTGAGE,6000,DEBTCONSOLIDATION,6.91,0.06,4,697,no,0
26,male,Associate,55155,6,OWN,7000,MEDICAL,11.01,0.13,3,561,yes,0
26,male,Associate,101838,4,MORTGAGE,9000,PERSONAL,6.62,0.09,3,713,yes,0
30,female,Bachelor,73089,4,OWN,6000,DEBTCONSOLIDATION,14.84,0.08,5,674,no,0
24,female,Bachelor,103449,1,MORTGAGE,10000,VENTURE,12.99,0.1,4,672,yes,0
25,female,High School,38534,3,MORTGAGE,6000,HOMEIMPROVEMENT,7.66,0.16,2,689,yes,0
25,male,High School,74502,7,MORTGAGE,7000,EDUCATION,5.79,0.09,4,648,no,0
35,female,Bachelor,72696,14,RENT,12000,PERSONAL,9.42,0.17,9,666,no,0
26,female,Bachelor,144835,5,RENT,10000,HOMEIMPROVEMENT,12.68,0.07,2,529,yes,0
23,male,Master,59739,0,RENT,4800,EDUCATION,11.26,0.08,4,662,yes,0
22,male,Bachelor,49073,0,RENT,3600,MEDICAL,5.98,0.07,4,653,no,0
26,male,Associate,34618,2,RENT,9800,VENTURE,7.29,0.28,4,675,no,1
28,male,Master,39793,4,RENT,2600,DEBTCONSOLIDATION,13.49,0.07,8,672,yes,0
25,male,Associate,35703,1,RENT,2500,VENTURE,12.84,0.07,3,616,no,1
31,male,Master,87341,9,RENT,21000,DEBTCONSOLIDATION,11.99,0.24,6,590,no,1
31,female,Associate,127158,7,RENT,15000,HOMEIMPROVEMENT,10.59,0.12,8,664,yes,0
29,male,Associate,44074,6,RENT,12000,VENTURE,12.21,0.27,10,640,no,1
23,female,Associate,88737,1,RENT,6000,MEDICAL,12.53,0.07,4,543,yes,0
38,female,Master,149643,16,MORTGAGE,12000,VENTURE,11.01,0.08,16,677,yes,0
27,male,Master,94334,4,MORTGAGE,35000,HOMEIMPROVEMENT,17.27,0.37,5,615,no,1
23,female,Associate,94868,2,MORTGAGE,4200,DEBTCONSOLIDATION,13.06,0.04,3,640,no,0
22,female,Associate,34079,0,OWN,9600,EDUCATION,8.59,0.28,3,661,no,0
27,female,Associate,43339,6,RENT,6400,MEDICAL,7.74,0.15,5,637,no,0
21,female,Associate,123314,3,MORTGAGE,18000,EDUCATION,14.96,0.15,3,685,no,0
48,male,Bachelor,63227,23,OWN,9600,EDUCATION,9.6,0.15,20,641,no,0
24,female,Bachelor,64506,4,MORTGAGE,4000,EDUCATION,7.88,0.06,4,536,yes,0
26,female,Doctorate,131897,0,MORTGAGE,2300,PERSONAL,7.9,0.02,4,670,yes,0
24,male,Bachelor,73063,1,RENT,15000,HOMEIMPROVEMENT,13.85,0.21,2,508,yes,0
27,male,Bachelor,76543,3,RENT,20000,MEDICAL,13.26,0.26,6,673,no,1
47,female,Bachelor,22535,24,RENT,3000,PERSONAL,5.98,0.13,14,718,no,1
30,male,High School,58515,5,RENT,6740,PERSONAL,15.62,0.12,10,668,no,1
27,male,Bachelor,275548,5,MORTGAGE,6713,DEBTCONSOLIDATION,7.55,0.02,5,668,yes,0
23,female,High School,39340,2,RENT,1672,EDUCATION,7.81,0.04,4,702,yes,0
23,female,High School,44401,0,RENT,7000,EDUCATION,8.04,0.16,4,637,yes,0
23,female,High School,36895,1,RENT,3000,VENTURE,7.49,0.08,2,570,no,0
23,female,Bachelor,72904,0,RENT,12000,PERSONAL,7.88,0.16,2,605,yes,0
43,female,Associate,33461,21,RENT,13750,PERSONAL,15.31,0.41,15,676,no,1
30,male,Bachelor,60775,5,MORTGAGE,10000,DEBTCONSOLIDATION,11.01,0.16,8,643,yes,0
28,female,High School,132947,8,MORTGAGE,11000,VENTURE,5.79,0.08,7,679,yes,0
31,male,High School,55412,8,RENT,4000,MEDICAL,11.98,0.07,8,661,no,0
30,female,Master,28243,5,RENT,950,MEDICAL,11.01,0.03,6,661,yes,0
26,male,Master,54728,5,RENT,6000,EDUCATION,5.91,0.11,2,681,no,0
34,male,Associate,44313,15,RENT,1800,DEBTCONSOLIDATION,14.22,0.04,9,622,yes,0
23,male,Associate,48476,0,RENT,11000,MEDICAL,11.01,0.23,2,630,yes,0
24,female,Associate,43915,3,RENT,6150,MEDICAL,11.03,0.14,3,650,yes,0
31,female,Master,68202,9,MORTGAGE,8000,MEDICAL,8.59,0.12,6,627,yes,0
25,female,High School,42975,3,MORTGAGE,5000,PERSONAL,5.99,0.12,4,641,yes,0
32,male,Bachelor,145132,4,MORTGAGE,6000,PERSONAL,11.84,0.04,8,696,no,0
30,male,Bachelor,44021,7,MORTGAGE,13500,DEBTCONSOLIDATION,9.91,0.31,5,663,no,0
36,female,High School,21016,11,RENT,1200,PERSONAL,13.06,0.06,15,617,yes,0
33,male,Associate,133060,12,MORTGAGE,12000,MEDICAL,11.01,0.09,7,684,no,0
22,female,Bachelor,54842,0,RENT,2500,MEDICAL,14.35,0.05,2,595,yes,0
25,male,High School,110319,1,RENT,20000,EDUCATION,14.35,0.18,3,572,yes,0
30,female,Master,64551,7,RENT,14000,DEBTCONSOLIDATION,15.28,0.22,10,656,no,1
26,male,Bachelor,79112,3,MORTGAGE,14400,HOMEIMPROVEMENT,9.99,0.18,3,617,yes,0
21,male,Bachelor,103186,0,RENT,3200,PERSONAL,10.25,0.03,4,636,yes,0
28,male,Associate,132925,6,MORTGAGE,3500,HOMEIMPROVEMENT,11.49,0.03,10,648,yes,0
32,male,Associate,104085,8,MORTGAGE,4875,VENTURE,10.43,0.05,8,679,yes,0
33,female,Associate,82924,14,MORTGAGE,3600,HOMEIMPROVEMENT,11.69,0.04,8,670,yes,0
38,male,Bachelor,84679,16,MORTGAGE,17000,EDUCATION,6.03,0.2,13,666,yes,0
22,male,Bachelor,87465,0,RENT,6200,PERSONAL,5.99,0.07,2,674,yes,0
22,male,Bachelor,58678,1,MORTGAGE,6500,EDUCATION,9.03,0.11,3,630,yes,0
29,male,Bachelor,82783,2,RENT,10000,MEDICAL,10.65,0.12,5,689,yes,0
29,female,Associate,46511,8,RENT,15500,PERSONAL,12.41,0.33,6,647,no,1
34,male,Associate,108402,11,RENT,13200,EDUCATION,10.74,0.12,5,641,no,0
30,male,Associate,49141,10,RENT,9000,MEDICAL,16.77,0.18,9,673,no,0
42,male,High School,42846,19,RENT,7500,MEDICAL,9.99,0.18,15,654,yes,0
30,female,Bachelor,88201,5,RENT,5000,PERSONAL,13.85,0.06,6,639,yes,0
25,male,High School,44036,3,RENT,8000,PERSONAL,12.73,0.18,2,585,no,1
32,female,High School,147643,10,MORTGAGE,10000,MEDICAL,8.59,0.07,10,685,no,0
25,male,Bachelor,48905,2,RENT,5000,MEDICAL,6.92,0.1,3,563,yes,0
25,male,Associate,54844,1,MORTGAGE,10000,EDUCATION,10.14,0.18,4,666,yes,0
25,female,Associate,97118,4,MORTGAGE,10000,EDUCATION,6.03,0.1,2,599,yes,0
40,male,High School,29573,15,RENT,4500,EDUCATION,12.95,0.15,14,688,no,0
24,male,High School,67247,1,RENT,12500,MEDICAL,12.87,0.19,2,505,yes,0
25,male,Bachelor,80492,4,RENT,24000,EDUCATION,6.99,0.3,3,602,no,1
26,male,Bachelor,55096,2,RENT,6000,MEDICAL,7.49,0.11,3,639,yes,0
25,female,Master,58532,6,RENT,6000,EDUCATION,10.57,0.1,3,608,yes,0
27,female,Associate,62850,3,RENT,15000,VENTURE,10.99,0.24,6,648,yes,0
27,male,Bachelor,154575,3,MORTGAGE,18000,DEBTCONSOLIDATION,11.83,0.12,6,647,yes,0
23,female,Bachelor,101569,3,RENT,15000,DEBTCONSOLIDATION,11.22,0.15,4,683,yes,0
22,male,Bachelor,61090,0,RENT,7200,DEBTCONSOLIDATION,11.01,0.12,4,600,yes,0
25,female,Bachelor,44565,0,RENT,15000,PERSONAL,7.32,0.34,3,638,no,1
26,male,Master,41542,6,RENT,3300,MEDICAL,15.65,0.08,4,686,no,0
