loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
cf5ca43c-1ec6-4d9f-947f-2d7937410af0,26,male,High School,195369,3,RENT,25000,PERSONAL,11.26,0.13,4,620,no,0
cf5f8338-39e6-4919-974c-1378af5c9080,30,male,Bachelor,81312,9,MORTGAGE,15000,PERSONAL,12.23,0.18,9,714,yes,0
cf608760-ebb0-4c40-9697-286d8268fc95,29,female,Bachelor,41631,8,RENT,10139,PERSONAL,17.12,0.24,6,673,no,1
cf60d38d-cadb-4cd4-98ea-0f7c1c2a4bbc,24,male,Bachelor,175284,4,RENT,14000,VENTURE,12.84,0.08,4,704,yes,0
cf616dae-a671-4ea3-9710-4716bbc2c260,39,male,Bachelor,48852,21,RENT,3300,MEDICAL,11.01,0.07,13,629,yes,0
cf63d904-08ac-4f5e-bfb8-805d43e7c606,24,male,Master,29874,1,RENT,6000,MEDICAL,12.99,0.2,4,640,yes,0
cf67b1aa-9776-4fc9-9ec8-4fc7de97fb4b,24,female,Associate,67014,0,RENT,4800,PERSONAL,6.92,0.07,3,649,no,0
cf688e2e-5fa1-4856-a31f-869f89b70e2b,24,male,Bachelor,90938,0,RENT,25000,EDUCATION,10.25,0.27,4,648,no,1
cf693567-89a6-42b4-9035-8b860251a72b,22,male,Associate,53912,1,MORTGAGE,6300,PERSONAL,12.29,0.12,3,588,yes,0
cf69a3e6-6743-4a38-a12e-d32306f27b39,23,male,Bachelor,258980,0,MORTGAGE,35000,MEDICAL,14.79,0.14,3,618,yes,0
cf69c7db-42e8-4a0e-95a3-6b935405192b,30,male,Master,65631,8,MORTGAGE,9600,VENTURE,11.01,0.15,8,732,yes,0
cf6fad6b-f32a-4df4-b47e-a118c7b4e355,33,female,Bachelor,109360,10,MORTGAGE,12000,MEDICAL,12.92,0.11,5,577,no,0
cf72075b-649e-4073-a5ad-9d9ea8d69249,22,male,Bachelor,74862,1,OWN,24250,EDUCATION,14.96,0.32,3,602,yes,0
cf7900fa-6291-4f9f-af29-a050035de231,23,female,High School,49003,2,RENT,7500,DEBTCONSOLIDATION,12.05,0.15,4,649,no,0
cf791dec-7c7c-4c44-9a26-dc18e1e5f6f8,24,female,Master,133231,3,RENT,25000,HOMEIMPROVEMENT,15.7,0.19,2,675,yes,0
cf7c2f8f-6fe5-4d2b-b568-68bd3c268a27,26,female,Associate,53863,2,MORTGAGE,8475,HOMEIMPROVEMENT,6.91,0.16,4,668,yes,0
cf7c4e1d-7bb6-4ea5-ae6c-704e8242d2e1,34,female,Bachelor,78744,15,MORTGAGE,21200,EDUCATION,9.99,0.27,6,708,yes,0
cf80e735-464a-4624-9252-255b1686f8cd,37,male,High School,89895,13,MORTGAGE,7166,MEDICAL,6.62,0.08,11,621,yes,0
cf8506a1-8eed-4661-8934-4688940a6c53,28,male,Associate,64493,9,RENT,7000,PERSONAL,9.88,0.11,6,579,no,0
cf851e55-a1a6-4650-9451-10171896cbab,22,male,High School,58480,1,RENT,15000,EDUCATION,7.51,0.26,2,645,no,1
cf882f8f-cf25-482b-9f69-6a336f5f5127,28,female,Master,119794,8,OWN,8000,HOMEIMPROVEMENT,11.01,0.07,7,615,no,0
cf8abaf9-29fa-43e5-89f8-2748f092dc3d,24,male,Bachelor,72950,0,RENT,12000,DEBTCONSOLIDATION,12.28,0.16,2,596,yes,0
cf8acb8a-6cbc-4544-80db-fce06384a6a7,23,female,Associate,61215,3,MORTGAGE,9000,PERSONAL,11.01,0.15,2,527,yes,0
cf8c558d-6711-414d-8584-211e3b19e1bb,21,male,High School,22631,3,RENT,3000,MEDICAL,6,0.13,3,575,no,1
cf912b1b-3cd8-409d-85e5-0486b549f592,32,female,Bachelor,46786,4,RENT,9000,MEDICAL,15.31,0.19,7,706,no,1
cf914511-d7ea-4182-9886-af4772519b0c,28,male,High School,93704,6,RENT,10000,HOMEIMPROVEMENT,9.2,0.11,8,628,yes,0
cf92e2ed-4a64-44ea-ae3e-8c4e3439c36b,29,male,Bachelor,85041,9,MORTGAGE,10000,MEDICAL,6.99,0.12,5,642,yes,0
cf942a01-1c15-4e27-bf2f-613e48954a16,24,female,Associate,12995,1,RENT,3000,PERSONAL,7.9,0.23,3,640,no,1
cf9b8291-90e7-4ec8-b32a-2011b9b933d1,32,male,Bachelor,147145,7,MORTGAGE,10000,MEDICAL,8.17,0.07,8,645,no,0
cf9cf38d-1965-42b6-92ef-975cf875fc08,22,male,Associate,50649,1,RENT,4800,MEDICAL,12.4,0.09,4,632,yes,0
cf9db3a5-8bee-435a-86ae-df083c575c65,25,female,High School,65965,3,RENT,19000,DEBTCONSOLIDATION,11.01,0.29,2,492,no,1
cf9edd2b-719d-4464-bfa8-edfaf7512f8a,22,female,Bachelor,21790,0,MORTGAGE,1000,VENTURE,11.36,0.05,2,686,yes,0
cfa1df24-c28a-4a09-be0d-d40c91fc385e,22,female,High School,59432,3,MORTGAGE,8500,DEBTCONSOLIDATION,12.53,0.14,2,565,yes,0
cfa49148-96fa-4ace-8deb-32f8ba27cae9,26,male,Associate,102963,6,RENT,2500,EDUCATION,8.59,0.02,2,663,no,0
cfa4b5d6-8359-4f16-a3b7-929f3b04343a,50,female,Associate,35408,26,RENT,1500,PERSONAL,10.39,0.04,15,704,no,1
cfa5ea36-4911-4701-a9ac-c2d2dbd9c807,35,female,Associate,64996,17,OWN,10000,PERSONAL,15.27,0.15,6,623,yes,0
cfa9b301-ded5-4b27-9ff5-be3a416f7fc8,22,male,Master,55101,1,RENT,9000,EDUCATION,11.48,0.16,4,551,yes,0
cfab0de9-ccb0-4f9c-8729-212f47eb0c07,22,male,Associate,73330,2,MORTGAGE,13000,MEDICAL,9.64,0.18,4,495,yes,0
cfaf3443-5e78-4943-9d3e-e04e091f1aeb,21,female,High School,69577,0,MORTGAGE,8000,HOMEIMPROVEMENT,9.54,0.11,3,532,yes,0
cfafa56c-ffde-4816-b6e2-d6f47b59f2eb,32,female,Master,27032,11,RENT,3000,VENTURE,11.4,0.11,9,698,yes,0
cfafaf0b-d8a6-49d2-829e-2ce3566a6d4b,24,male,High School,30863,0,RENT,5000,VENTURE,7.14,0.16,2,582,yes,0
cfaffb17-21ec-4eed-9621-c5b5fd71f73b,34,female,Doctorate,137667,12,MORTGAGE,35000,DEBTCONSOLIDATION,18.59,0.25,10,706,no,1
cfb0de79-9c6d-441b-9a55-c2c457a89861,24,female,Master,169488,0,MORTGAGE,6000,MEDICAL,11.14,0.04,3,654,yes,0
cfb2ab25-34a8-4c1b-9f54-e0fa46854522,24,female,High School,66440,5,RENT,10000,HOMEIMPROVEMENT,11.89,0.15,3,658,yes,0
cfb5fae1-6e03-4a66-8eb8-4bf0335e545c,28,male,High School,58728,5,MORTGAGE,5000,DEBTCONSOLIDATION,14.65,0.09,7,598,yes,0
cfb76e20-e01d-4f4b-bf9f-09933542e096,22,male,Master,36652,0,RENT,3500,MEDICAL,13.92,0.1,4,557,yes,0
cfb90346-ea23-4b96-a0c8-decec47c3d33,37,male,Doctorate,72699,16,RENT,9700,VENTURE,13.61,0.13,11,672,yes,0
cfba9173-e8df-4068-ae33-53be016377df,28,female,Bachelor,84705,6,RENT,2400,HOMEIMPROVEMENT,10.65,0.03,7,544,yes,0
cfbb86bd-a912-45a5-916e-b39164405250,35,male,Associate,121797,14,MORTGAGE,25000,PERSONAL,10.59,0.21,8,542,yes,0
cfbd0e40-a103-47d2-a96f-0d6ecc41d0ef,39,female,High School,103007,16,MORTGAGE,12000,PERSONAL,9.32,0.12,13,695,yes,0
cfbfa140-2bc9-4506-ac91-70e1a46fc71f,24,male,Bachelor,144908,2,RENT,15000,MEDICAL,11.01,0.1,3,630,yes,0
cfc06834-5fde-42a5-af50-c577d00f0688,21,male,High School,29605,0,RENT,4000,MEDICAL,14.84,0.14,2,634,no,1
cfc7e6bd-eedc-48a2-8a65-03c7ab4aace0,27,female,Associate,81452,8,RENT,8000,VENTURE,6.76,0.1,4,706,yes,0
cfc80757-e308-456e-9ba1-e2ebc74fea28,45,male,Associate,52002,25,MORTGAGE,7475,HOMEIMPROVEMENT,13.49,0.14,13,690,no,0
cfc9a371-3e7c-42d6-921b-b664810ddafd,30,male,Bachelor,68285,9,MORTGAGE,9600,HOMEIMPROVEMENT,5.99,0.14,6,616,yes,0
cfcabf88-b0e9-4fc1-84ee-16b5bf87ef0c,23,male,Bachelor,91508,0,RENT,6000,VENTURE,11.48,0.07,2,636,no,0
cfcb8021-b79b-4cdf-a86a-4814d83dcf22,37,male,Associate,211146,15,MORTGAGE,6500,MEDICAL,13.35,0.03,17,699,yes,0
cfce29bb-fe8f-4cd9-8b27-188b5e1e8771,29,female,Bachelor,141252,7,MORTGAGE,7800,VENTURE,8.9,0.06,8,708,yes,0
cfcfd332-2f2e-4d4b-98e4-a20c9afbc251,26,male,Bachelor,90809,5,MORTGAGE,3508,DEBTCONSOLIDATION,12.7,0.04,4,605,yes,0
cfd0cab4-c998-4557-b5e9-bfa5100e4a71,29,female,Bachelor,75427,5,MORTGAGE,12000,MEDICAL,11.11,0.16,7,650,yes,0
cfd1a05d-1b14-456a-bab5-727e7aa961a9,22,female,Bachelor,98460,2,MORTGAGE,7575,EDUCATION,6.54,0.08,3,674,no,0
cfd2444e-5419-4bc1-afff-4a4577226a44,23,female,Master,49164,2,RENT,2675,PERSONAL,8.07,0.05,4,547,yes,0
cfd25d91-0b0e-4a19-a193-0a8587710686,25,female,High School,69479,3,RENT,1500,HOMEIMPROVEMENT,11.01,0.02,3,649,yes,0
cfd27a59-9946-4238-97e5-9f2825ac66f0,23,female,Bachelor,42735,0,RENT,11958,DEBTCONSOLIDATION,9.02,0.28,4,647,no,1
cfd2e9c1-9da0-4d76-aaf7-1b68cc05ce60,27,male,High School,36909,5,RENT,5000,DEBTCONSOLIDATION,17.99,0.14,10,643,no,1
cfdc9e8c-de9f-4917-ace7-a910bb021fab,22,female,Bachelor,51794,0,RENT,4000,VENTURE,13.22,0.08,3,671,yes,0
cfdd2db8-bd87-46a8-a01f-f6b39745aa19,23,male,Master,17782,0,RENT,2300,EDUCATION,15.33,0.13,2,675,no,1
cfdf29b9-4ad2-44d4-8445-47a21c8931e6,21,male,Bachelor,109110,1,RENT,3300,VENTURE,11.71,0.03,4,631,no,0
cfdf40b2-8303-4242-bfa1-32917e48a4b2,30,female,Associate,95971,9,MORTGAGE,14968,VENTURE,11.04,0.16,7,606,no,0
cfdfbf10-a6f5-41ef-b2cb-952cd188f302,28,male,Associate,48346,5,MORTGAGE,8000,MEDICAL,11.74,0.17,6,562,yes,0
cfe0c143-2f63-49ab-b1cf-b1895b042e68,27,male,High School,37993,7,RENT,4932,VENTURE,10.49,0.13,4,655,no,0
cfe139ca-f5c4-4b6f-bc70-fb971c1dd2c7,48,male,Master,111439,23,RENT,16500,DEBTCONSOLIDATION,12.69,0.15,15,630,yes,0
cfe170cd-48d9-4d65-ac93-b22cc534876c,23,female,Associate,49336,0,RENT,7500,PERSONAL,11.01,0.15,2,665,yes,0
cfe2588a-45cf-4507-946c-fcc97732f633,23,female,Bachelor,103050,0,OWN,14000,PERSONAL,16.29,0.14,4,720,yes,0
cfe2899c-dbc2-45c0-ada7-b05e8f9c6c50,29,female,Bachelor,58642,8,MORTGAGE,9000,EDUCATION,11.99,0.15,5,576,no,0
cfe66d3c-e6cb-4d21-bdc4-d317fe6ebe0e,32,male,Bachelor,64742,9,MORTGAGE,7500,MEDICAL,11.26,0.12,10,632,yes,0
cfe6dd29-29ee-419c-88fa-05d65d4f3ad6,22,female,Bachelor,68500,0,RENT,5500,EDUCATION,9.38,0.08,3,711,no,0
cfe7c9b5-90b4-4a01-a443-e9b34c902bf2,24,female,High School,85089,2,MORTGAGE,12000,VENTURE,11.01,0.14,2,581,yes,0
cfe7ce89-def6-4ca2-a8b2-fe58f7631917,31,female,Bachelor,95154,6,RENT,10000,EDUCATION,11.41,0.11,8,688,yes,0
cfe7d631-3d53-439d-9ff7-11a940c49187,32,male,Bachelor,60897,10,MORTGAGE,16000,VENTURE,11.43,0.26,7,717,yes,0
cfeb301b-a169-4552-996b-08e39bdfc63f,21,male,High School,36822,0,RENT,1500,EDUCATION,13.92,0.04,3,618,yes,0
cfeeddba-6b5e-424c-81d8-2051540219d8,35,male,Associate,96852,14,OWN,15000,VENTURE,15.99,0.15,5,677,yes,0
cfeefbe4-2f83-4851-8b80-a9fcb23b8f55,22,male,High School,105173,0,RENT,11123,EDUCATION,9.68,0.11,4,557,yes,0
cff137c0-d4dc-4e39-86b8-ac086f6c2854,31,female,Bachelor,35391,8,MORTGAGE,6215,PERSONAL,11.87,0.18,9,646,no,0
cff13c50-fecd-432a-a481-01135281ceaa,24,male,Master,60710,2,RENT,5000,EDUCATION,11.03,0.08,2,610,yes,0
cff19248-0b2c-4a2b-9390-5c28c332aa7b,34,female,Associate,47715,10,MORTGAGE,2400,DEBTCONSOLIDATION,8.9,0.05,6,624,yes,0
cff3802e-04d6-4926-b1fb-1b2575be87f9,22,female,Bachelor,42217,1,RENT,2100,MEDICAL,17.04,0.05,3,646,no,1
cff73724-0d06-4154-b91c-df94b8371187,22,male,Associate,82511,0,MORTGAGE,3500,EDUCATION,6.39,0.04,4,573,yes,0
cff7c64d-d20f-46ca-910a-ae6baaee6c3e,22,male,Bachelor,52285,0,OWN,3500,VENTURE,11.49,0.07,3,607,yes,0
cffbbf8a-c693-4f0e-8c29-4491cfdfbb25,27,male,Master,61165,4,RENT,5500,HOMEIMPROVEMENT,12.73,0.09,7,530,no,1
cffbeba3-a83b-42ed-a403-47b2435be75a,44,male,Bachelor,85268,19,RENT,6000,DEBTCONSOLIDATION,5.79,0.07,16,537,yes,0
cffe2407-d8f2-4114-b3d4-ae0d1b99cc0f,31,female,Master,60282,10,RENT,14000,PERSONAL,13.23,0.23,8,664,no,0
cfff49db-9c85-4d6e-b3db-86ec97c4d703,33,male,Associate,58608,9,MORTGAGE,7500,HOMEIMPROVEMENT,8,0.13,10,639,no,0
cfff6024-72b2-4cdd-b273-728dc724eca5,24,female,Bachelor,35461,2,RENT,8875,PERSONAL,11.01,0.25,2,605,no,1
d002db7e-3672-4ced-bfec-91bcb061e753,31,female,Master,88236,7,MORTGAGE,8875,HOMEIMPROVEMENT,11.99,0.1,7,698,yes,0
d002fe22-f36f-4acf-b485-288033d9ff88,26,male,Bachelor,114637,4,MORTGAGE,15000,VENTURE,15.96,0.13,2,603,no,0
d0044c17-a392-4ec8-bde0-2b6b33399a4b,21,male,Associate,108795,0,MORTGAGE,1500,EDUCATION,10.75,0.01,4,470,yes,0
d005c1d3-0c5d-47d7-abb2-6c1058ba7544,27,male,Master,41738,0,OWN,16750,PERSONAL,10.59,0.4,6,662,yes,0
d0062ef2-45aa-4573-a70b-93d48898f462,30,male,High School,52405,5,RENT,10000,DEBTCONSOLIDATION,16.89,0.19,8,573,no,1
d0065acb-c7df-43ff-84a5-7a7a38afe427,31,male,Bachelor,90804,8,MORTGAGE,15600,VENTURE,11.83,0.17,5,676,yes,0
d006f4d7-af40-454a-955e-b39c1ba3f3f8,23,female,Associate,81375,1,OWN,3250,VENTURE,6.76,0.04,2,584,no,0
d007151b-3ad9-4e24-a876-9870a7fa6c66,27,female,Associate,136245,5,MORTGAGE,24000,EDUCATION,11,0.18,5,651,yes,0
d008c92e-090c-40e7-9777-aa343ec76a40,22,male,Associate,50189,0,RENT,14000,VENTURE,11.01,0.28,3,632,no,1
d00953dc-debf-41b0-93f9-5bee66e4c38b,30,female,Associate,70176,9,MORTGAGE,6000,HOMEIMPROVEMENT,14.65,0.09,8,498,yes,0
d0099fc1-3077-4261-a7dd-8418f2d8d1b5,25,male,Bachelor,59808,3,MORTGAGE,4931,MEDICAL,13.15,0.08,3,509,no,1
d00a96ae-e436-4e30-973b-6e11f7bb5872,42,female,Associate,96837,17,MORTGAGE,10000,PERSONAL,11.49,0.1,14,660,yes,0
d00c6784-48ec-4f87-8d30-c07ea7d4c5d8,25,male,Master,70359,2,RENT,12889,VENTURE,12.05,0.18,6,661,no,0
d00cec81-a046-4a29-b22f-0a5dafe027a8,24,male,Associate,54191,0,RENT,15770,PERSONAL,19.9,0.29,4,557,no,1
d00dcd21-e8c4-4baa-85a8-cebe48fd4338,32,male,Master,180844,11,OWN,8000,HOMEIMPROVEMENT,11.01,0.04,6,630,no,0
d00df3da-b4a2-4386-b957-190f2db5d181,24,male,Bachelor,76551,2,RENT,16716,MEDICAL,15.72,0.22,4,625,no,1
d00fc20e-832b-4e19-88ab-0cd423a77407,22,male,High School,38044,0,MORTGAGE,3000,MEDICAL,12.54,0.08,3,671,no,0
d00ff706-2c15-4617-9c0a-d61052d0ae3b,28,female,Associate,61086,4,RENT,5000,VENTURE,10.59,0.08,7,648,no,0
d01779a9-b38d-4466-b0d7-d6d54397458f,33,female,Master,39651,11,RENT,4000,PERSONAL,8.32,0.1,9,620,yes,0
d0177e12-2b15-4e68-81dc-47405ba6ec85,23,female,High School,51166,5,RENT,7000,EDUCATION,7.88,0.14,3,643,no,0
d017c962-6a59-49dc-af11-6697b7414744,25,male,Master,116859,5,MORTGAGE,10000,PERSONAL,6.17,0.09,2,734,no,0
d01a443d-7c2a-4166-874f-aff2f3947d29,24,male,Associate,39527,0,RENT,5000,PERSONAL,12.71,0.13,4,642,no,1
d01ad4ca-a0c6-4760-a54e-b12e266c99bf,29,female,Bachelor,50216,8,MORTGAGE,6000,VENTURE,5.79,0.12,8,595,yes,0
d01f0d42-79bc-42a3-a6cf-cb39e9f7c2a4,22,female,Associate,77722,0,RENT,13000,VENTURE,14.11,0.17,3,596,yes,0
d026687b-d303-4d21-b8cf-28de80ee7ad2,22,male,Associate,44127,0,MORTGAGE,3500,MEDICAL,11.01,0.08,2,606,yes,0
d02669ad-bea9-4d1c-a60f-e8ca6e7f7335,26,female,Associate,30998,3,RENT,8500,VENTURE,6.91,0.27,4,649,no,1
d028e446-ffa8-4427-8569-b9f3c9142985,25,female,Bachelor,18947,2,RENT,4438,PERSONAL,11.65,0.23,4,616,no,1
d0292461-2b37-4c54-9a91-ecd99d79381a,35,female,Master,46778,10,MORTGAGE,9600,VENTURE,7.49,0.21,9,646,yes,0
d0298281-94c0-4f4a-8ee3-8ee724d4cf2e,26,male,Bachelor,102949,1,MORTGAGE,4650,EDUCATION,8.49,0.05,2,643,yes,0
d0299083-5345-4b3c-ae8b-b20fdb41406a,26,male,Associate,24751,2,MORTGAGE,3600,HOMEIMPROVEMENT,11.01,0.15,2,669,yes,0
d02a1f67-0f04-4da5-98c1-ab6210ce460f,31,male,High School,74592,11,RENT,2500,MEDICAL,6.62,0.03,10,662,no,0
d02a6e7f-14e9-4217-9555-a6b873dfe081,27,male,Bachelor,43082,7,RENT,10000,VENTURE,13.48,0.23,10,695,no,0
d02b9726-9d0f-48af-ad37-1145d07093d6,24,male,Associate,54639,0,OWN,4704,EDUCATION,10.63,0.09,2,617,yes,0
d02be6d4-a7d2-432c-aac2-d1b88c5f5604,26,female,Bachelor,43953,0,RENT,4000,PERSONAL,10.65,0.09,3,564,yes,0
d02cddd2-e59e-4956-9e66-93acd011a1a1,22,female,Associate,88591,0,RENT,10000,PERSONAL,18.25,0.11,2,668,no,1
d02f1e8d-b2fa-46ec-9677-da8790e7c9f4,24,female,Master,43007,4,RENT,10000,DEBTCONSOLIDATION,12.73,0.23,4,636,yes,0
d02ffb40-f7f5-4da3-b72c-e95c1a8fcc59,24,female,High School,40585,3,RENT,7350,MEDICAL,11.71,0.18,3,670,no,0
d031d666-cea4-49ec-a1ec-fac42927d212,25,female,High School,133058,1,MORTGAGE,15000,HOMEIMPROVEMENT,9.77,0.11,2,649,yes,0
d033a68b-46df-4f18-adb0-8e04f2e1a0b0,24,female,Bachelor,109178,1,RENT,20000,DEBTCONSOLIDATION,6.54,0.18,3,630,no,0
d0362b4a-ae75-4137-aa57-9e04f2065823,25,male,Associate,60942,2,RENT,9180,EDUCATION,17.37,0.15,4,686,yes,0
d03a0db3-7249-4296-991c-bb5c25af535a,26,male,Associate,70011,6,MORTGAGE,3500,DEBTCONSOLIDATION,5.42,0.05,4,558,yes,0
d03b84b8-5cb7-4fbf-8361-0d1febc526f0,22,female,High School,114789,0,MORTGAGE,24000,DEBTCONSOLIDATION,7.9,0.21,4,651,no,0
d03cd187-5c97-4bd9-869a-ac0def686002,22,male,Associate,103205,0,MORTGAGE,10000,EDUCATION,11.01,0.1,2,574,yes,0
d03dcdc1-9437-4e92-95f6-dfa345cbe5b3,25,male,High School,94608,2,RENT,12000,MEDICAL,16.4,0.13,4,665,no,1
d0414abf-db50-4063-84ee-f61fb2d10176,24,male,High School,37147,1,RENT,10000,HOMEIMPROVEMENT,15.53,0.27,4,653,no,1
d041c10c-2a94-4a41-b1bf-042392f6e60e,25,male,Bachelor,116346,2,MORTGAGE,35000,DEBTCONSOLIDATION,7.49,0.3,3,628,no,0
d0438db0-9a07-423e-8f37-dffe952b7f6e,27,male,Master,100914,3,MORTGAGE,2500,VENTURE,13.99,0.02,8,656,no,0
d04662ee-5bc2-413b-8abd-3bc422eb3a4d,28,male,Associate,84894,2,MORTGAGE,8000,DEBTCONSOLIDATION,8.49,0.09,9,654,yes,0
d047f61a-1299-4840-a80e-f3ca59308257,44,male,Associate,37076,22,RENT,5000,VENTURE,13.98,0.13,11,730,no,0
d049cbe3-f6a5-4cdb-89ff-6256217f5153,43,male,Bachelor,366106,21,MORTGAGE,20000,VENTURE,16.65,0.05,13,630,no,0
d04aede9-5681-4de3-8632-bfc2e6767ed8,22,male,Bachelor,107908,0,RENT,17000,DEBTCONSOLIDATION,9.63,0.16,4,683,no,0
d04c8782-6e7b-4a42-98fa-c3ef4f65ba47,29,male,Bachelor,22630,8,RENT,3600,EDUCATION,15.27,0.16,6,657,no,1
d04cbfc0-575f-4d52-a04c-1035ccfd1cbf,22,female,Associate,48807,0,RENT,4000,PERSONAL,11.49,0.08,4,683,no,0
d04ee868-5d65-463b-913c-7eb331159311,24,female,Bachelor,72983,0,MORTGAGE,16800,MEDICAL,8.19,0.23,3,594,yes,0
d04f7610-4c92-4a52-a0f7-86b996477872,32,male,Master,157007,7,MORTGAGE,28000,EDUCATION,8.49,0.18,7,678,no,0
d0500335-af7a-4119-a49d-24d30e8cc1f3,22,male,Associate,27358,0,MORTGAGE,6500,VENTURE,11.01,0.24,4,496,yes,0
d0502534-1082-4530-8c6d-ba652ace530a,35,female,Master,41802,15,RENT,1500,DEBTCONSOLIDATION,10.99,0.04,7,610,yes,0
d0502cbe-9395-43fc-8c4c-542ee45955b9,22,male,Bachelor,25070,0,RENT,4000,EDUCATION,11.89,0.16,3,574,yes,0
d051687c-305b-4425-85c1-c912f56390ec,23,male,Associate,147360,2,MORTGAGE,11200,EDUCATION,10.99,0.08,3,668,yes,0
d053917c-1fb1-4523-96fe-88d4df0fb442,25,male,High School,96851,1,MORTGAGE,25000,MEDICAL,13.49,0.26,2,665,no,0
d0547d19-38fa-4f14-b024-5252cc74df8c,25,male,Master,80971,0,RENT,21605,MEDICAL,11.55,0.27,6,547,no,1
d05799f9-9104-4311-9c33-1953800cedb3,26,male,Master,130713,0,RENT,35000,EDUCATION,18.39,0.27,4,708,no,1
d057b970-ea5d-4afb-8937-d632d0bd4c28,36,female,Doctorate,52548,16,RENT,4000,DEBTCONSOLIDATION,13.92,0.08,14,620,no,0
d0592c8c-7f3a-466b-a3a9-29df7c9e38e5,24,male,Bachelor,103144,1,RENT,10000,HOMEIMPROVEMENT,15.21,0.1,4,655,yes,0
d0595986-e108-4392-ae76-6f7f186496b0,24,male,High School,51451,2,OWN,8000,VENTURE,6.62,0.16,4,549,yes,0
d05980e1-89cc-4e77-b5bd-cf5f1a58360b,25,female,Associate,31128,4,RENT,3450,HOMEIMPROVEMENT,11.99,0.11,4,578,no,1
d05aaa7a-946c-40bd-b32c-4286dfac38f8,28,male,High School,38781,5,RENT,10184,MEDICAL,9.24,0.26,9,613,no,1
d05c951d-47e0-4e53-9723-f47ab2053a99,30,male,Bachelor,46363,6,RENT,6000,DEBTCONSOLIDATION,11.01,0.13,10,547,yes,0
d05e2126-1026-4001-9196-481239a0ab93,26,female,Master,90841,2,MORTGAGE,21000,DEBTCONSOLIDATION,11.48,0.23,4,645,no,0
d05f1f1d-b151-40a5-aa29-0eacabefb68a,27,male,Bachelor,31108,5,RENT,1500,DEBTCONSOLIDATION,11.67,0.05,4,560,no,1
d06271e7-1743-4abd-9a4b-758870d9a7ac,22,female,High School,78920,0,MORTGAGE,5500,MEDICAL,6.03,0.07,2,643,no,0
d0627283-d5d4-4732-bb4e-3cdb60ef6954,37,male,High School,223839,18,OWN,3000,VENTURE,6.39,0.01,17,675,yes,0
d06855e5-caad-4e67-9dc1-a81e8cf932e8,26,female,High School,31149,0,RENT,3089,VENTURE,14.5,0.1,5,655,no,1
d069a4d3-f877-4af5-a4e5-abcb126280d8,25,female,High School,66375,3,RENT,7909,HOMEIMPROVEMENT,11.08,0.12,4,572,no,1
d06bb3a1-b37e-4536-946b-86d70bfe1f51,26,male,Master,90978,2,MORTGAGE,10000,PERSONAL,13.49,0.11,4,667,yes,0
d06db8d5-baa6-4933-9afd-5bafa4b4b4a3,31,male,Associate,144942,8,MORTGAGE,35000,EDUCATION,9.44,0.24,7,609,no,0
d06f0593-ba2b-415e-8884-bf559e67ad7c,31,male,Bachelor,109052,11,RENT,18000,EDUCATION,12.42,0.17,8,640,yes,0
d0737d6a-cc76-4552-9244-f728600d964a,28,female,Bachelor,82636,5,MORTGAGE,24500,MEDICAL,18.3,0.3,6,692,no,1
d074db33-1604-4f7f-a277-76101a78feaf,21,male,Bachelor,61558,1,RENT,5000,MEDICAL,10.37,0.08,3,652,no,0
d0758f67-bc01-47bf-bbc1-75aff5078ad8,33,female,High School,54321,10,RENT,9240,MEDICAL,7.77,0.17,7,576,yes,0
d0759f46-2f23-4d17-a533-ce9e43a70e22,35,female,High School,55197,11,RENT,16000,VENTURE,10,0.29,10,655,no,1
d0760fd1-4173-4927-bf38-1e1c68403e96,27,male,Associate,119847,7,MORTGAGE,5000,PERSONAL,6.92,0.04,8,686,no,0
d0773baa-a7ff-4bbb-a097-223469ea090d,31,female,Bachelor,108955,8,MORTGAGE,4800,EDUCATION,10.12,0.04,5,674,no,0
d07b592e-bb10-4bae-9f62-b891a9352213,24,female,Master,56079,2,RENT,2000,EDUCATION,12.98,0.04,4,588,yes,0
d07cbe8f-0cda-4d6a-916d-48c1730977e3,35,male,Bachelor,68142,13,MORTGAGE,10000,PERSONAL,11.34,0.15,5,560,yes,0
d07d058a-be31-44be-a4f7-e19afd113235,23,female,High School,73668,0,RENT,8000,VENTURE,9.25,0.11,4,669,no,0
d08069e4-3bed-427a-aa9e-404345f05767,24,female,Master,54738,0,MORTGAGE,10000,PERSONAL,5.79,0.18,4,658,yes,0
d080d8cf-be3f-442e-9871-d833939e63f7,31,female,Associate,30041,12,RENT,6000,VENTURE,8.49,0.2,9,661,yes,0
d0812a89-cdb5-461a-b79c-80fcde56674e,25,female,High School,37192,3,MORTGAGE,8000,HOMEIMPROVEMENT,6.55,0.22,3,564,yes,0
d081c4b3-c9c1-40bc-9785-43819ef3d8ab,23,female,Bachelor,67003,1,RENT,5400,VENTURE,11.99,0.08,2,615,yes,0
d0834149-c5c6-45c3-a783-e9917e597d5b,27,female,High School,132641,5,MORTGAGE,2500,PERSONAL,8.07,0.02,6,586,yes,0
d083a102-98af-4459-b82b-357062cccfa6,23,female,Bachelor,102865,3,MORTGAGE,9000,EDUCATION,12.36,0.09,2,694,yes,0
