loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
0ee64bad-67cc-495b-9e19-2776180be17e,30,male,Master,111481,7,MORTGAGE,24759,MEDICAL,15.03,0.22,6,730,no,1
0ee7c8a3-ca3a-4f4c-acbf-eec5f8d6f728,22,male,Master,60629,0,RENT,9500,MEDICAL,6.99,0.16,2,566,yes,0
0ee88e4d-37bd-4e08-a43f-8cd1d0e735c2,22,female,High School,50130,0,RENT,8400,EDUCATION,8.94,0.17,2,637,no,0
0eea11b0-a1a5-4d11-9115-05e09e6cab55,40,female,Associate,115841,17,MORTGAGE,3200,HOMEIMPROVEMENT,11.01,0.03,17,693,yes,0
0eeb77fc-2f8b-49df-9a4a-6c584ceca221,26,female,Associate,132605,6,MORTGAGE,8000,VENTURE,12.76,0.06,3,629,yes,0
0eeca746-2395-4cc8-938c-d9f916435e8c,22,male,Master,36318,0,RENT,9975,EDUCATION,11.01,0.27,2,645,no,1
0eee68d7-ad42-466c-8689-963cf5064315,36,male,Master,71544,13,RENT,10000,EDUCATION,10.85,0.14,15,576,no,1
0eefce7c-210f-449d-a75b-4d32a8c12343,26,female,Associate,86423,6,OWN,16500,MEDICAL,16.45,0.19,3,637,no,1
0eeffb99-fe7b-44ea-8c30-b0f58d14151d,22,male,Bachelor,40477,1,RENT,6000,PERSONAL,13.85,0.15,4,573,yes,0
0ef03622-1049-4bec-b935-7592e48de86b,29,female,Doctorate,108732,3,RENT,7200,PERSONAL,7.14,0.07,6,691,yes,0
0ef082f4-ad89-4e32-a554-ec831aeb0241,24,male,Bachelor,91261,1,RENT,12000,PERSONAL,12.18,0.13,3,593,yes,0
0ef29082-1538-4df2-ab0e-f898d01e2630,39,female,High School,49077,15,RENT,6000,PERSONAL,14.54,0.12,16,622,yes,0
0ef2cb76-11e2-479e-b5aa-16f40ed07863,22,female,Bachelor,137727,2,RENT,5000,VENTURE,15.31,0.04,3,631,no,1
0ef38bc5-c12e-49e6-a57d-186fc000bc68,23,male,Master,44225,3,RENT,14400,PERSONAL,13.57,0.33,2,531,no,1
0ef5acaf-5b84-4062-b19b-7c6780e0d6bf,35,female,Master,60952,11,RENT,13000,MEDICAL,10.25,0.21,8,693,no,0
0ef6e59c-e00c-4ad5-aa17-d1fbfee1bd75,30,male,Associate,31562,5,RENT,6597,MEDICAL,10.47,0.21,7,669,no,0
0ef7433f-6eab-4f78-b712-1a82dcc06da2,25,male,Bachelor,66906,3,RENT,20000,DEBTCONSOLIDATION,6.91,0.3,3,666,no,1
0ef75253-c6ac-4f93-bf0c-8922b0124fea,39,male,High School,56482,16,RENT,6000,PERSONAL,6.99,0.11,11,613,yes,0
0ef949d6-15b5-4b26-973f-c1a104f1c893,25,male,Bachelor,96623,4,RENT,10000,VENTURE,10.44,0.1,4,549,yes,0
0efb3b75-21c8-4e17-bce8-49ba0c4a241f,35,female,Associate,240656,13,MORTGAGE,14110,PERSONAL,8.49,0.06,13,635,no,0
0efbdb63-e323-4f52-8a1f-7c995a506510,25,female,Associate,71678,5,MORTGAGE,6000,HOMEIMPROVEMENT,6.99,0.08,3,652,no,0
0f0253b5-47aa-4e8a-a6c3-f870f6a15135,22,male,Associate,112859,0,MORTGAGE,7000,PERSONAL,9.63,0.06,2,674,yes,0
0f061027-0fb8-4379-aed2-c345ea44e549,28,male,Bachelor,34005,7,RENT,2091,DEBTCONSOLIDATION,14.33,0.06,7,642,no,1
0f06cef4-fd9c-4c83-9bbf-ddf0d73b635f,33,male,Bachelor,562713,11,MORTGAGE,3750,DEBTCONSOLIDATION,15.62,0.01,10,561,no,1
0f075ba3-0279-49ab-992b-28e65e066157,29,male,Bachelor,144911,3,RENT,10111,EDUCATION,5.49,0.07,7,677,no,0
0f0860f3-290d-4242-b0ad-50181dde6bc7,24,male,Bachelor,110226,3,MORTGAGE,10000,MEDICAL,10.72,0.09,4,668,no,0
0f09a80b-28eb-42fd-b686-8d8d2f483d89,23,male,Bachelor,47040,0,RENT,1000,EDUCATION,11.49,0.02,3,681,no,0
0f0a3dc9-9649-4cce-8e0f-96500f9c4252,21,male,High School,31866,0,RENT,7750,EDUCATION,16.7,0.24,3,544,no,1
0f0c3241-8192-46b3-9510-3d38c3e8b7d6,26,female,Bachelor,60965,3,MORTGAGE,18591,EDUCATION,8.41,0.3,5,680,no,0
0f0cd2c9-77da-4d9e-a60d-697104f93e9c,25,female,Master,84731,5,RENT,7000,HOMEIMPROVEMENT,13.79,0.08,2,709,no,0
0f0e2521-f2ba-4383-b7c7-533a822840b8,25,female,High School,130715,3,MORTGAGE,24250,HOMEIMPROVEMENT,10.75,0.19,2,654,no,0
0f0e3e7f-3dd4-40bf-8646-4ed1e622f2b1,27,male,Master,200246,4,MORTGAGE,30000,HOMEIMPROVEMENT,11.01,0.15,9,637,no,0
0f1017fb-1fc3-4e49-9071-4be97ad32b4f,25,female,Bachelor,67884,1,MORTGAGE,10000,MEDICAL,7.2,0.15,4,627,yes,0
0f12c91d-eebe-422b-a6ba-a5110125e145,35,male,Associate,152073,10,RENT,10000,EDUCATION,16.29,0.07,5,682,yes,0
0f17ec04-8fc4-416a-9df9-d570662cc9bd,38,male,Bachelor,107215,13,MORTGAGE,15000,VENTURE,10.39,0.14,14,644,yes,0
0f180bee-7323-4a5c-9f4c-ef399c2cad64,23,male,Bachelor,28734,0,RENT,4325,PERSONAL,11.11,0.15,3,648,no,0
0f199af4-34ff-4d08-a53b-a629be3a06c9,29,female,Associate,32367,4,RENT,6500,EDUCATION,11.91,0.2,10,697,yes,0
0f1a48a9-1dba-4225-a177-8a618354bd76,22,male,High School,145016,0,MORTGAGE,22000,MEDICAL,7.49,0.15,3,572,yes,0
0f1c0ab0-e158-4c11-b24e-3a1c9d5a34e6,31,female,Master,72748,9,MORTGAGE,18341,EDUCATION,15.66,0.25,10,728,no,0
0f1ce83f-97b1-4ba1-924a-460687fc5ece,35,female,High School,65797,13,RENT,15000,VENTURE,15.88,0.23,8,599,no,1
0f1dc1b1-0aa2-47ed-a3e3-a49da7306138,25,male,Bachelor,23960,5,RENT,9500,VENTURE,7.88,0.4,4,584,no,1
0f21702a-935a-4617-b6cf-a460f26aeb80,23,male,High School,47609,0,MORTGAGE,4800,MEDICAL,11.91,0.1,4,605,yes,0
0f22854b-d4d7-4b48-b416-9030638a8e54,22,female,High School,26711,0,MORTGAGE,4025,EDUCATION,5.42,0.15,4,565,yes,0
0f252024-6f7f-47c5-b145-effd621467ef,22,male,High School,43269,0,RENT,8000,EDUCATION,7.29,0.18,2,616,no,0
0f262f0e-5623-4e2c-9a7c-753957cff877,26,male,Bachelor,46925,4,RENT,3200,PERSONAL,13.49,0.07,2,680,yes,0
0f283448-7fec-4f29-9ae1-5bb3896afe02,31,female,High School,87585,9,RENT,6000,HOMEIMPROVEMENT,13.23,0.07,5,616,yes,0
0f2e14c4-d0ac-47d1-a655-1d49e1c4edd3,22,female,High School,34583,1,RENT,3000,EDUCATION,10.59,0.09,3,543,yes,0
0f2f3221-4a2d-4b5f-9aef-569caa4117e0,22,male,Bachelor,44077,0,RENT,12200,PERSONAL,11.49,0.28,3,679,no,1
0f314f68-ada0-4a18-9ca2-1b133d4aaf59,27,female,Associate,54820,7,RENT,7000,EDUCATION,7.49,0.13,9,622,yes,0
0f317673-730d-4a76-939b-967e99ba7696,30,male,Associate,59735,12,RENT,10000,HOMEIMPROVEMENT,15.45,0.17,5,652,no,1
0f3176ae-7da9-41d9-9f48-0068e6babfa2,32,male,Associate,115351,9,MORTGAGE,8000,HOMEIMPROVEMENT,14.84,0.07,9,666,no,0
0f32e845-2d9c-4e43-9668-3f8498d471a9,24,female,Bachelor,34044,2,RENT,9250,MEDICAL,12.87,0.27,3,648,no,1
0f351e98-eaa3-4989-b64b-83cf932551e6,24,male,Associate,106151,0,MORTGAGE,12000,VENTURE,5.42,0.11,2,555,yes,0
0f356542-701d-4714-b9a3-b9da54aefd0b,31,male,Bachelor,40295,8,OWN,5000,DEBTCONSOLIDATION,14.96,0.12,6,687,no,0
0f3682f7-8491-4d83-b144-5106574e837e,30,female,Bachelor,46818,6,MORTGAGE,9775,DEBTCONSOLIDATION,11.01,0.21,10,679,yes,0
0f36ccfe-05b9-49b1-a6fa-b5f06889adf6,36,male,Bachelor,55192,11,OWN,8000,DEBTCONSOLIDATION,14.74,0.14,13,644,yes,0
0f375649-dd1b-4c9f-9ccb-f279a49b4271,25,male,High School,54741,0,RENT,12500,MEDICAL,10.37,0.23,3,631,yes,0
0f3bd049-8c6e-4357-b64f-8c6dd7a20f9c,27,female,Bachelor,54037,7,RENT,15000,MEDICAL,11.48,0.28,5,662,no,1
0f3c29de-6a8a-41d7-973e-091a3a46b685,26,female,Master,58455,5,RENT,7000,MEDICAL,5.79,0.12,3,633,yes,0
0f3cf12b-58bd-4df7-8fa5-2f3600816ccb,23,female,High School,73055,0,MORTGAGE,7200,VENTURE,11.01,0.1,4,569,yes,0
0f3f2d78-7e65-4db6-b71c-76e2d03ba14f,26,female,Bachelor,54311,3,MORTGAGE,6000,MEDICAL,7.95,0.11,6,662,no,0
0f4017e2-e525-4fa0-b84d-7e1ac44a5c95,25,male,High School,42388,6,RENT,8950,EDUCATION,6.17,0.21,4,654,no,0
0f4185f0-8bbb-4ab6-8af2-bb0d64625708,29,male,Bachelor,78701,5,MORTGAGE,10000,EDUCATION,15.33,0.13,6,704,yes,0
0f43f42c-9082-4615-b6ee-6ca9e898561d,37,female,High School,70346,13,MORTGAGE,15000,DEBTCONSOLIDATION,9.63,0.21,12,636,yes,0
0f466b10-304e-4e69-bad3-a3c8156ec98a,24,female,High School,43742,4,MORTGAGE,10000,DEBTCONSOLIDATION,13.49,0.23,3,596,yes,0
0f48fa81-e93b-4ddf-bb67-3ac1d54e7c21,24,female,Bachelor,69406,2,RENT,13500,PERSONAL,6.92,0.19,2,603,yes,0
0f492e27-5926-4e42-a106-28aba6683f18,25,male,High School,180646,5,MORTGAGE,6000,EDUCATION,7.66,0.03,3,681,yes,0
0f4a621a-a1d8-4f84-b755-bdcf56afa8e6,35,female,Associate,51304,16,RENT,21000,EDUCATION,8.47,0.41,11,683,no,1
0f4c571e-0684-4b00-8b30-063d5e85a021,27,female,Bachelor,108616,4,RENT,16000,HOMEIMPROVEMENT,8.88,0.15,9,633,yes,0
0f4d3009-1930-49a0-864d-7a2e1a13def2,22,male,Associate,80217,2,MORTGAGE,8500,DEBTCONSOLIDATION,7.51,0.11,2,607,yes,0
0f4df59b-6051-499b-a8a1-feff71aef0d7,24,male,Associate,97385,3,MORTGAGE,4000,DEBTCONSOLIDATION,6.65,0.04,4,667,yes,0
0f4e8f1a-ca6e-4b63-8400-4ed165c059d2,25,female,Bachelor,47921,7,RENT,10750,HOMEIMPROVEMENT,14.59,0.22,4,661,no,1
0f4fe56c-ae7c-4f64-821c-36ce9ff01f41,27,male,Associate,118627,5,MORTGAGE,3966,DEBTCONSOLIDATION,9.21,0.03,3,627,no,0
0f532a52-c5dc-4be8-96e7-bcdbb06b4cc0,27,male,Associate,137630,3,MORTGAGE,7500,MEDICAL,8.63,0.05,10,634,yes,0
0f5417c1-1135-4dff-9b6d-06b2ac2e3bbc,46,female,Associate,47781,23,RENT,15000,DEBTCONSOLIDATION,10.99,0.31,12,692,no,1
0f54767a-eb92-44b1-af87-a41d39dca482,21,male,Bachelor,83584,0,MORTGAGE,13250,PERSONAL,6.62,0.16,2,645,yes,0
0f556151-0e7e-4628-9804-9cbb43f9ca64,22,female,Master,52607,0,RENT,4800,PERSONAL,11.03,0.09,4,639,no,0
0f57fc7e-7d44-43c7-8691-2eac4aff6818,26,female,Associate,253061,3,OWN,22000,PERSONAL,11.83,0.09,4,588,yes,0
0f58268c-8aab-4f2b-869d-5b495cee32d1,35,male,Master,108788,13,RENT,7000,MEDICAL,8.59,0.06,10,729,no,0
0f5864de-4ddc-45d1-be77-392e144dbe8f,29,female,High School,49230,7,RENT,7000,VENTURE,14.91,0.14,8,621,no,1
0f58da8a-0957-4d77-893d-cf8401193583,24,female,Bachelor,83789,1,RENT,4800,DEBTCONSOLIDATION,15.21,0.06,4,612,no,1
0f5ac33f-f1e7-45ba-82fe-df79ba00d2b4,25,female,High School,70847,1,MORTGAGE,10000,HOMEIMPROVEMENT,13.24,0.14,4,526,yes,0
0f5c28b3-dc9a-4f1d-b918-7348c8b027a0,27,male,High School,47649,7,MORTGAGE,5000,HOMEIMPROVEMENT,18.79,0.1,6,620,no,1
0f5c2976-b60e-4b1f-877e-fcb37ef3f9bf,26,male,High School,94664,3,RENT,15000,DEBTCONSOLIDATION,13.44,0.16,4,539,no,1
0f606ce5-c759-49af-95b8-e73c54b88da4,30,female,Master,57492,6,MORTGAGE,5448,MEDICAL,9.92,0.09,5,733,yes,0
0f619eed-2376-485f-9de5-2510e1906859,36,male,Associate,102730,12,RENT,3825,MEDICAL,5.42,0.04,15,627,no,0
0f64620a-8b4d-4648-bf84-7b0b512ef842,25,male,Bachelor,65652,1,MORTGAGE,9533,PERSONAL,13.57,0.15,3,655,yes,0
0f64851a-4e46-46a7-a6d9-6369624571b3,25,female,Bachelor,33366,1,OTHER,8000,MEDICAL,15.05,0.24,2,579,no,1
0f64b931-8f95-4a4d-9493-2e4317fb8086,28,male,Bachelor,150929,4,MORTGAGE,8000,EDUCATION,11.14,0.05,10,704,no,0
0f64d637-61ca-430a-9919-7fda25ab4125,23,female,Bachelor,72690,2,RENT,9000,VENTURE,6.17,0.12,2,679,no,0
0f6865b4-a9ea-428b-b174-106e91fc5207,22,male,Bachelor,41314,0,MORTGAGE,5000,EDUCATION,13.85,0.12,3,642,no,0
0f68d413-cbeb-46db-a85f-b9f3a87a7475,28,male,High School,156781,7,MORTGAGE,13000,PERSONAL,10.73,0.08,10,627,no,0
0f6976ac-f0a1-426e-a7f4-a9f5500ab9bb,23,male,High School,33348,0,RENT,6000,EDUCATION,6.63,0.18,5,655,yes,0
0f69e9d0-239c-4380-aa54-1d3fbc3d1b52,28,female,Doctorate,41846,5,RENT,10000,PERSONAL,14.74,0.24,9,611,no,0
0f6c3576-e79a-48e6-9b3e-2b1b0eaa36c4,29,female,Bachelor,43073,9,MORTGAGE,6250,DEBTCONSOLIDATION,15.95,0.15,9,698,no,1
0f6c63ba-4933-4fae-a80e-570844e0d72a,25,male,Bachelor,79052,4,MORTGAGE,5000,PERSONAL,7.29,0.06,4,585,no,0
0f6c886f-844c-437a-9aed-acbda8115e7b,36,female,Bachelor,32062,15,RENT,8500,DEBTCONSOLIDATION,10.62,0.27,14,639,no,1
0f717b87-e7df-4208-8141-79347ab8e6ea,22,female,Associate,61193,0,MORTGAGE,15000,EDUCATION,8.78,0.25,3,658,yes,0
0f737f74-8b69-4676-bb26-b5680690e00a,26,male,High School,126799,4,MORTGAGE,25000,EDUCATION,11.57,0.2,4,653,yes,0
0f73e4f1-ecd3-4944-9e11-355e0199ef43,25,female,Bachelor,72861,0,RENT,2400,VENTURE,11.49,0.03,3,658,yes,0
0f74eede-322b-4750-8d6c-d04eb7d4ceef,23,female,Bachelor,24652,0,RENT,1639,DEBTCONSOLIDATION,7.74,0.07,3,673,no,0
0f75089f-c2bf-410b-96dc-b58813ad53e9,28,male,High School,66109,9,RENT,10210,MEDICAL,15.88,0.15,9,653,no,1
0f753863-a46f-4385-bdb8-ee4ebbf9a47a,31,female,Doctorate,66818,9,MORTGAGE,12000,HOMEIMPROVEMENT,7.49,0.18,5,597,yes,0
0f762ee4-e8cf-47bc-b44a-f0c6d43877cb,26,male,Bachelor,46806,6,RENT,7200,MEDICAL,9.91,0.15,2,600,no,0
0f765a57-de2b-40d2-a0a1-60123bda9241,37,male,Bachelor,38720,15,RENT,6600,EDUCATION,5.43,0.17,12,690,yes,0
0f7937e3-caeb-4dc7-aefa-d5af57e9f5dd,33,female,Associate,47055,10,RENT,10500,MEDICAL,11.99,0.22,8,505,no,0
0f7a1858-f547-4d26-82b4-cded203f4fa1,29,male,Bachelor,56607,5,RENT,3500,EDUCATION,11.36,0.06,5,694,no,0
0f7a645a-4a15-4418-9afb-f43b05457055,23,male,Bachelor,55342,2,MORTGAGE,5000,VENTURE,6.76,0.09,3,680,yes,0
0f81edb3-15da-4a49-90df-e02edebbba10,21,female,Associate,55266,0,RENT,1000,VENTURE,7.49,0.02,3,642,no,0
0f848bae-8ecf-493e-bbf9-8f9ce75059cd,30,female,Master,77341,5,RENT,5000,DEBTCONSOLIDATION,10.45,0.06,8,673,no,1
0f85b570-2e12-4446-92af-bc87e4396a13,26,male,Associate,97007,4,RENT,15000,VENTURE,8.49,0.15,2,590,yes,0
0f8bd24a-205e-4772-97fd-0c0a689276fb,23,female,Bachelor,137673,4,MORTGAGE,17325,EDUCATION,11.99,0.13,2,658,no,0
0f8da267-83f0-48b5-9e77-4d546fc8b2a0,40,male,High School,63149,20,MORTGAGE,15250,DEBTCONSOLIDATION,11.86,0.24,12,668,yes,0
0f8df080-8d65-40d8-8e37-15e07c304db1,27,male,Bachelor,55541,4,OWN,14000,VENTURE,13.92,0.25,6,661,yes,0
0f903cfb-0ece-4d1b-8f48-614f0a5a2fea,32,male,Associate,64437,8,RENT,15000,PERSONAL,16.29,0.23,6,683,no,0
0f93d2be-d11e-4884-8556-f79e55fc7b79,33,female,Master,37381,12,RENT,1200,MEDICAL,6.76,0.03,10,675,yes,0
0f958c00-6db1-4a11-818b-399bf7b56bb6,24,male,High School,49199,0,OWN,12000,VENTURE,6.03,0.24,4,593,yes,0
0f97a62c-6502-4bf4-a54e-127ae58369ee,22,female,Bachelor,42770,0,RENT,4000,DEBTCONSOLIDATION,10.74,0.09,3,587,no,0
0f983cb8-fe53-4f71-b2a8-125f2a1ec60a,24,male,High School,138890,0,RENT,35000,EDUCATION,16.69,0.25,4,619,yes,0
0f98f7ae-198c-469f-be63-7c4d0a1aab84,25,male,High School,32386,6,RENT,8000,MEDICAL,12.87,0.25,3,583,no,1
0f9e17ba-0266-456d-ab1c-08b87c5c6318,40,female,Master,115858,18,OWN,15000,MEDICAL,12.18,0.13,14,704,yes,0
0fa25507-76c4-4213-8eb8-ba4cf38f6d48,23,male,Master,42889,0,OWN,10000,MEDICAL,10.25,0.23,2,671,yes,0
0fa830aa-ae60-4803-9170-e85f80079c97,27,female,Bachelor,43052,5,RENT,14500,DEBTCONSOLIDATION,13.98,0.34,8,675,no,1
0fabb1d6-37b2-48fa-92ec-c6e921b92621,25,male,High School,94721,6,MORTGAGE,8000,DEBTCONSOLIDATION,16,0.08,4,661,no,1
0fad5bff-b70f-42bb-a113-15c99af625a7,24,male,Associate,54809,4,RENT,7000,VENTURE,5.42,0.13,4,598,no,0
0faf4649-a5d1-4ea9-b72d-a137ed16c86f,39,male,Bachelor,94548,19,RENT,24250,MEDICAL,16,0.26,13,601,no,1
0fafb153-cda4-43e1-b831-2dcfeda19c7d,29,female,High School,121232,5,MORTGAGE,12000,DEBTCONSOLIDATION,6.91,0.1,10,577,yes,0
0faff74d-ec12-4660-8a9c-688f02436363,26,male,Master,81343,4,MORTGAGE,29000,VENTURE,7.51,0.36,2,564,yes,0
0fb01e4e-4dbb-45a0-ba0c-80572532f079,26,female,Bachelor,38225,7,RENT,8357,VENTURE,13.38,0.22,3,654,no,0
0fb4b798-9deb-48e7-ac2a-f3342c91952e,27,male,Bachelor,94948,2,MORTGAGE,5000,HOMEIMPROVEMENT,5.42,0.05,7,599,yes,0
0fb67a7d-ddc7-4766-9be3-087bd50c8eee,23,male,Bachelor,53840,1,OWN,6400,VENTURE,7.51,0.12,3,610,yes,0
0fb97708-a366-4f61-8e28-6f9aaf249020,24,male,Bachelor,54612,3,RENT,6000,EDUCATION,11.45,0.11,3,493,yes,0
0fba29fc-0e54-4b6f-823c-5ffc451f012d,22,male,Associate,133285,0,MORTGAGE,25000,MEDICAL,11.49,0.19,3,530,yes,0
0fbdfffd-6f86-418d-a1f9-e6e5bb802192,36,male,Bachelor,49200,15,RENT,11235,PERSONAL,14.41,0.23,11,537,yes,0
0fc17869-8c22-46cb-8d03-a32162708a11,25,female,Associate,111626,3,MORTGAGE,6000,VENTURE,9.64,0.05,6,657,yes,0
0fc1c7fd-d0ed-4c7b-9b46-8fc11eea044b,25,male,Associate,144992,5,MORTGAGE,10000,EDUCATION,10.75,0.07,3,676,no,0
0fc35614-1309-4f2f-850b-4058281096b9,24,male,Bachelor,91125,0,MORTGAGE,8000,MEDICAL,15.23,0.09,3,676,yes,0
0fc367b5-7476-4e01-adbf-4d18e45c1784,27,male,Associate,126124,4,OWN,35000,EDUCATION,11.01,0.28,10,586,yes,0
0fc45944-0a62-4ddb-8c59-06c970da8d5f,26,female,Associate,97265,3,MORTGAGE,4436,HOMEIMPROVEMENT,13.32,0.05,3,592,yes,0
0fc4d68e-5d1d-44e8-bddd-7afde81d61cd,27,female,Associate,78041,2,MORTGAGE,14425,MEDICAL,9.15,0.18,5,645,yes,0
0fc607e6-7b1e-41b2-af3a-c09608343a9f,22,female,High School,13936,0,RENT,3600,VENTURE,12.23,0.26,3,600,no,1
0fc82aa9-211c-4533-a5b0-c4a265a4a764,25,female,Bachelor,63796,2,RENT,8000,MEDICAL,10.34,0.13,3,650,no,0
0fc90fa9-e683-459f-92cd-c4f961966ce8,34,female,High School,79392,10,MORTGAGE,12300,DEBTCONSOLIDATION,11.01,0.15,10,712,no,0
0fca2848-ef67-4cd7-9fc8-bc4ec67b3174,39,female,Bachelor,91049,18,RENT,14400,PERSONAL,12.53,0.16,15,698,no,0
0fcb853a-b1fc-4d54-ac5e-d4a10354f308,26,male,High School,115928,4,MORTGAGE,20000,HOMEIMPROVEMENT,16.7,0.17,4,638,yes,0
0fcd93fc-8bdb-478c-b76e-a5dc25ea658c,30,male,Bachelor,49081,8,MORTGAGE,3200,DEBTCONSOLIDATION,9.7,0.07,7,616,yes,0
0fcefae0-6cbd-4ffb-ba4b-a1f210419330,26,female,Master,46774,1,RENT,10000,MEDICAL,13.48,0.21,3,645,no,0
0fd06ecb-204e-4612-a356-313ea7f5b2ab,21,female,Bachelor,22392,0,OWN,5000,EDUCATION,11.11,0.22,2,594,no,1
0fd22769-bd0a-4e27-81a6-26c38ea236c8,23,male,Bachelor,119097,3,MORTGAGE,10000,EDUCATION,11.14,0.08,4,679,yes,0
0fd392e9-be8e-436c-8a37-08c7a2a17bb4,27,male,High School,45309,4,RENT,8000,EDUCATION,13.49,0.18,10,609,yes,0
0fd4ca9d-ee26-4995-93f2-21c0d09f14a5,23,male,Master,83732,0,RENT,9537,PERSONAL,15.24,0.11,4,643,no,1
0fd5a373-85c4-40a9-8164-9a8201e8a3c9,25,male,Bachelor,63343,3,MORTGAGE,2000,VENTURE,13.18,0.03,5,601,no,0
0fd7359e-b33d-4b2e-8c68-7390fbc2b982,22,male,High School,10919,1,RENT,2143,DEBTCONSOLIDATION,7.85,0.2,2,652,no,1
0fe00e84-a017-40b7-bd54-b4b06817dc79,57,male,Bachelor,75405,33,MORTGAGE,2000,PERSONAL,13.72,0.03,24,729,yes,0
0fe15f38-8a25-4fac-b206-52e962feaff8,22,female,Bachelor,62212,0,MORTGAGE,7000,PERSONAL,11.12,0.11,3,685,no,0
0fe18065-274d-4c87-b2c5-faa9e9a9bc16,26,female,High School,36960,6,OWN,5000,PERSONAL,10.38,0.14,4,602,yes,0
0fe1ea6a-e600-476f-a8c3-683e939a687e,21,male,Bachelor,45508,0,RENT,4200,MEDICAL,9.32,0.09,3,648,no,0
0fe2a855-7b19-4d83-ba30-199354e34788,24,male,Bachelor,120880,1,OWN,24000,HOMEIMPROVEMENT,10.99,0.2,4,493,yes,0
0fe32e69-a40e-4f1b-ad12-2b85ad7bad23,29,male,Bachelor,57208,8,MORTGAGE,11200,PERSONAL,7.14,0.2,6,661,no,0
0fe36728-b44f-40c5-9ba4-cb26c369f4e6,29,female,Master,49533,6,MORTGAGE,6000,EDUCATION,8.38,0.12,8,682,no,0
0fe48781-cc2a-4e61-aa75-902a686c81ad,23,female,Associate,252973,0,RENT,12000,EDUCATION,10.59,0.05,2,620,yes,0
0fe651db-e512-478c-8b22-9f8d02fbde29,25,male,High School,73120,1,MORTGAGE,10000,PERSONAL,12.21,0.14,3,615,no,0
0fe84b28-b294-473d-b3f9-15a19f1a5bf6,24,male,Bachelor,35690,0,RENT,9250,DEBTCONSOLIDATION,13.57,0.26,3,611,no,1
0fec6062-e8bf-4968-868e-8a38589b96c0,23,male,Bachelor,30737,0,RENT,2000,VENTURE,14.04,0.07,3,608,yes,0
0feea8dc-c865-4cfa-bfa0-54ec577cbe30,22,male,Associate,22508,0,RENT,5000,HOMEIMPROVEMENT,9.62,0.22,4,680,no,1
0feeb9c4-eecb-4875-ae80-e74366a818d8,24,female,High School,96146,1,MORTGAGE,17818,MEDICAL,6.75,0.19,2,599,no,0
0fefa92e-d3d0-4d9f-9826-ba4574067b79,22,male,High School,32377,0,MORTGAGE,5000,EDUCATION,7.49,0.15,2,523,yes,0
0ff00c96-a175-4b7f-bd3b-2486cd6b1fb0,26,female,Associate,123412,6,MORTGAGE,15000,HOMEIMPROVEMENT,13.75,0.12,6,620,yes,0
0ff36fac-6c06-4bd3-82aa-d6b774016bcb,28,male,High School,102984,8,RENT,14000,PERSONAL,14.65,0.14,9,577,yes,0
0ff64d4f-6bc4-4df6-b801-34fa33788339,30,female,Bachelor,108750,6,MORTGAGE,5000,HOMEIMPROVEMENT,12.87,0.05,10,645,yes,0
0ff7f059-c594-4daf-9ea5-f127cc281fc6,22,female,High School,29645,0,MORTGAGE,5000,DEBTCONSOLIDATION,10.99,0.17,4,624,yes,0
0ff8af1e-8930-4403-a55f-6bac00791e9b,26,male,High School,62938,6,RENT,6000,MEDICAL,10.75,0.1,3,655,yes,0
0ffb4984-5c63-4241-839f-3ac869d872c3,32,male,High School,61304,9,RENT,11100,HOMEIMPROVEMENT,10.59,0.18,10,631,yes,0
0ffbbb77-25e1-488f-8990-94f21677ff9e,24,male,High School,49209,3,MORTGAGE,4000,DEBTCONSOLIDATION,7.14,0.08,4,543,yes,0
1002ed6d-c729-4a57-935d-6ee6d59ebbaa,25,female,Bachelor,131708,3,RENT,15000,EDUCATION,9.63,0.11,3,649,yes,0
1003dd13-cea8-4a2f-bb39-3c7a46fbc471,25,female,Bachelor,109212,2,RENT,10000,HOMEIMPROVEMENT,12.17,0.09,4,699,yes,0
1004439a-dcbf-4315-b1f5-ba71452bad18,32,male,Bachelor,58603,8,MORTGAGE,20000,PERSONAL,13.81,0.34,10,647,yes,0
1007c576-5990-4bf8-bd53-75da1e4ce0ce,32,male,Bachelor,81385,10,RENT,3000,HOMEIMPROVEMENT,10.67,0.04,10,670,no,0
1007f0ef-4297-438c-b2b8-2b1f66cc619f,25,male,Bachelor,38656,2,RENT,10000,MEDICAL,9.91,0.26,4,577,no,1
100acc8c-2b42-4fcf-8c97-f139f961d20f,22,male,Bachelor,29787,3,OWN,3000,PERSONAL,13.61,0.1,2,537,yes,0
100b03a9-71fb-46e8-bea3-984fbabe7d37,34,male,Associate,46629,11,MORTGAGE,12775,DEBTCONSOLIDATION,9.91,0.27,5,576,yes,0
100b7c27-edd5-4eef-98dc-b236abd62277,25,male,Bachelor,51340,2,MORTGAGE,1600,EDUCATION,13.11,0.03,3,654,yes,0
100d7c98-b22b-4825-a683-fbeb77d9f308,27,female,Master,101671,4,RENT,7200,VENTURE,11.01,0.07,10,583,yes,0
100e216a-db10-4528-8edb-326edcf8cb04,24,female,Bachelor,72887,1,RENT,15000,PERSONAL,15.71,0.21,4,657,no,0
