loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
3fee8e17-5bf1-477d-a0fd-d1b576fc9448,a,female,Associate,67772,12,OWN,8800,EDUCATION,9.99,0.13,6,676,yes,0
3ff29d29-a3f7-4e71-88f4-818a9dca8b37,a,male,Master,61212,0,RENT,10000,PERSONAL,8.49,0.16,3,534,yes,0
3ff3efb7-e5ac-444c-b48c-6a88e4817269,a,male,High School,86474,2,RENT,5000,VENTURE,12.99,0.06,4,499,yes,0
3ff430d7-c453-4df2-bf58-081f1c357c9e,a,male,High School,108934,0,MORTGAGE,15000,MEDICAL,10.43,0.14,3,607,yes,0
3ff47b9d-167f-4ba7-8e48-13b3f60da9e8,a,male,Associate,36861,0,MORTGAGE,1200,VENTURE,9.67,0.03,2,606,no,0
3ff61063-5b7e-4804-aded-409f5ff840e9,a,male,Bachelor,15393,2,RENT,1000,MEDICAL,14.52,0.06,7,553,no,1
3ff8046e-2991-4e05-88d0-df5622d66168,a,male,Associate,23754,8,RENT,3500,VENTURE,9.32,0.15,6,687,no,1
3ffa3961-3588-4447-8818-bd9f34edb54d,a,male,Master,58925,0,RENT,5000,PERSONAL,11.12,0.08,2,670,no,0
3ffd2717-1f39-4758-a76d-8afa25e2b179,a,male,Bachelor,274867,10,MORTGAGE,12800,VENTURE,15.33,0.05,8,666,yes,0
3ffe00ea-2ef9-4a0a-a1a8-1653313820c6,a,male,Bachelor,24143,6,RENT,1900,DEBTCONSOLIDATION,11.01,0.08,3,588,no,0
3fffabeb-be7a-405a-ad8d-eb8fd855ad51,a,male,Master,50101,1,MORTGAGE,6600,MEDICAL,10.71,0.13,2,716,no,1
400019b7-70c5-4a93-8e1a-987e4b3adb38,a,female,Master,83862,3,RENT,4800,DEBTCONSOLIDATION,10.75,0.06,2,588,yes,0
4000cdf5-2cc8-4325-90bf-16daa38582d8,a,male,Associate,87025,0,RENT,12000,MEDICAL,7.88,0.14,4,594,yes,0
40048c22-ddae-4fbc-a308-61406a863fa4,a,female,Associate,72807,3,RENT,2400,PERSONAL,7.46,0.03,7,622,yes,0
400a2722-f5ca-4c55-8e01-c18e09e5e095,a,female,High School,52553,5,MORTGAGE,10000,DEBTCONSOLIDATION,7.88,0.19,3,525,yes,0
400cad3b-7e77-43b5-a980-8e2c113fb32f,a,male,High School,161952,2,RENT,25000,PERSONAL,16.07,0.15,3,578,yes,0
400df258-f919-4cc1-a581-27cdd7218d31,a,female,Bachelor,51163,9,RENT,12000,MEDICAL,13.56,0.23,8,674,yes,0
4010c036-07e6-4f59-9ab5-2a938de3650f,a,female,High School,37005,3,RENT,10000,HOMEIMPROVEMENT,14.64,0.27,4,534,no,1
40128aac-a76b-4709-9e80-3a90524db019,a,female,High School,54153,9,OWN,10000,VENTURE,13.43,0.18,6,576,yes,0
4012f99f-7577-4580-909a-b7fed058dd6f,a,male,Associate,79211,4,MORTGAGE,5000,PERSONAL,8.59,0.06,2,720,yes,0
40157f6a-7565-4920-9a68-1a749de3cfd9,a,female,High School,49208,10,OWN,7000,VENTURE,12.68,0.14,10,614,no,0
4015ff49-52d7-47c7-af61-0b8cc60f417e,a,female,Associate,73211,1,MORTGAGE,12000,DEBTCONSOLIDATION,7.29,0.16,3,566,yes,0
401831cf-9471-4372-993d-e5d8da56c9fe,a,male,Associate,78786,7,MORTGAGE,4800,MEDICAL,11.01,0.06,5,664,no,0
401ad921-47cf-4c0e-ad9a-2660e629b340,a,female,High School,75549,6,RENT,13400,DEBTCONSOLIDATION,13.06,0.18,6,526,yes,0
401b5f34-be8c-48a8-82f9-78ff885c8799,a,female,Master,78773,2,MORTGAGE,8000,EDUCATION,5.99,0.1,2,671,no,0
401c51d0-f611-4bde-8888-f354de3c640e,a,male,Master,105425,8,MORTGAGE,24467,MEDICAL,11.61,0.23,10,672,yes,0
401edcba-e324-4b52-b39a-7b168b8e5446,a,male,High School,154765,0,MORTGAGE,35000,DEBTCONSOLIDATION,8.9,0.23,3,627,yes,0
401f6a9b-8552-403a-b465-703227cb0e5b,a,male,Bachelor,55086,4,OWN,10000,PERSONAL,12.87,0.18,2,684,yes,0
4021b755-2678-4b77-9e5d-5f3648de0a73,a,male,Bachelor,78832,2,MORTGAGE,8500,EDUCATION,15.23,0.11,3,641,no,0
4026c650-ef6a-4ba0-9d7f-d91e21a49c50,a,male,Associate,88718,2,MORTGAGE,10000,MEDICAL,7.49,0.11,3,689,no,0
402864a0-20f5-4a17-b113-138da789d686,a,female,Bachelor,96804,2,MORTGAGE,14449,HOMEIMPROVEMENT,12,0.15,9,611,yes,0
402d8e65-0b72-44c3-9086-f41a2a8f2016,a,male,Bachelor,94671,6,RENT,25000,PERSONAL,12.7,0.26,7,653,no,1
402e4195-4501-42c6-a7d3-6b4bd7d0e9aa,a,male,Bachelor,120758,0,MORTGAGE,15000,DEBTCONSOLIDATION,8.94,0.12,3,659,yes,0
402e5aa4-e440-43a8-84ce-f58e16c2a175,a,female,High School,30941,4,RENT,5000,EDUCATION,7.51,0.16,7,578,yes,0
40312212-8489-4630-b561-01d2d76eb6c2,a,female,High School,66958,0,RENT,9600,VENTURE,7.49,0.14,2,630,no,0
403128d0-aaa1-440e-b6dc-d642b332709c,a,male,Master,42822,0,RENT,2000,MEDICAL,8.43,0.05,3,614,yes,0
40315ca8-63f8-4b2f-b6dc-4294a8ea2781,a,male,Associate,54373,2,RENT,1500,MEDICAL,11.47,0.03,5,655,no,0
40337814-c4df-402b-9e2d-fb2555678936,a,female,Associate,35942,5,RENT,7054,DEBTCONSOLIDATION,6.68,0.2,9,597,yes,0
403448e4-9718-41d1-b6db-2ba5d099099c,a,male,Master,36260,0,RENT,2800,EDUCATION,7.43,0.08,4,667,yes,0
40359f27-6b02-4ad7-97f1-5908f7ec9694,a,male,Bachelor,82727,0,MORTGAGE,16000,DEBTCONSOLIDATION,11.26,0.19,3,671,no,0
4036acbd-1a3b-4b49-bb21-443000739ee3,a,female,Associate,198068,19,RENT,8000,DEBTCONSOLIDATION,11.01,0.04,17,673,yes,0
40386351-944b-4753-8f56-589bbf206aef,a,male,Bachelor,40059,7,MORTGAGE,10000,MEDICAL,11.01,0.25,4,693,no,1
403884ef-d9c8-4a31-8fbf-02dd1ebd9db6,a,female,High School,43209,0,RENT,10000,VENTURE,7.66,0.23,3,661,yes,0
403a5d19-24a7-47ad-87be-6f6b5e91c4ba,a,male,High School,116099,0,MORTGAGE,11400,EDUCATION,13.04,0.1,2,476,yes,0
403b3d08-a96c-4c96-b2d5-8ab344a0700f,a,male,Bachelor,33504,5,RENT,6000,VENTURE,9.99,0.18,4,695,yes,0
403beb0f-4f35-45a7-abd0-acd125048a19,a,male,High School,74365,8,RENT,12000,EDUCATION,6.92,0.16,9,588,yes,0
403c75ac-a3f9-4f60-9590-2a5dcf7c3829,a,male,Associate,18468,13,RENT,3000,PERSONAL,13.98,0.16,8,594,no,1
403f5a60-c4bf-4898-9b26-4ef3ace2181e,a,male,Associate,99773,5,RENT,9985,EDUCATION,5.92,0.1,4,605,no,0
4040d774-8a3d-4692-a1e1-5c17c81c8eca,a,female,High School,40410,19,RENT,9400,VENTURE,8.9,0.23,16,663,no,0
4041d105-cafa-4dec-9e95-9c8ddcc0a60a,a,male,High School,73262,0,MORTGAGE,5000,MEDICAL,7.14,0.07,2,607,no,0
40444ad3-32a9-437c-b469-01f791eda001,a,male,Master,54475,0,RENT,3200,PERSONAL,11.01,0.06,4,674,no,0
40448a66-da4b-4ff8-9adf-c1879cef0396,a,female,High School,57337,3,RENT,12774,EDUCATION,11.74,0.22,2,658,yes,0
4044e4c6-2fc3-4862-8639-5c9c2f5de141,a,female,Associate,61109,5,RENT,7000,VENTURE,6.92,0.11,9,658,no,0
4045b7bf-9495-4f4e-821c-5aa43d58b6e5,a,male,High School,100645,7,MORTGAGE,7500,EDUCATION,7.66,0.07,10,614,no,0
404608b1-6ee5-48d7-ab77-7e9ec74fa3fb,a,female,Bachelor,60901,0,RENT,7200,VENTURE,10.1,0.12,4,654,yes,0
40474430-18c9-423d-9d79-2c891d24126c,a,female,Bachelor,87423,2,RENT,19084,HOMEIMPROVEMENT,11.71,0.22,3,664,no,1
4047b09c-e8ec-4978-8bc8-bb74fd0211b3,a,male,Bachelor,18907,19,RENT,2350,EDUCATION,10.82,0.12,13,712,no,1
4047e42c-65b7-4359-9417-4639c21109e3,a,female,Bachelor,126829,8,OWN,10000,VENTURE,15.65,0.08,4,708,yes,0
404a98be-1415-4816-ba95-9b87d492a9bb,a,female,Master,72731,6,MORTGAGE,16000,HOMEIMPROVEMENT,14.96,0.22,6,652,yes,0
404bcfb1-327b-4d24-9bc3-6459e4f55ed5,a,male,Bachelor,112933,0,RENT,30456,PERSONAL,14.77,0.27,3,653,no,1
404cc336-752e-4765-916e-b90b498cdfab,a,female,Bachelor,64386,1,RENT,6000,EDUCATION,11.97,0.09,2,663,no,1
404e1fc6-1089-4e27-8d62-f426228ec618,a,female,Associate,35926,8,RENT,4800,VENTURE,15.23,0.13,7,601,yes,0
404fcc42-e345-4023-b363-db0f73927a24,a,female,High School,38192,5,RENT,6000,MEDICAL,13.47,0.16,6,656,no,0
40514fde-3357-4a01-97b8-ddd4683899da,a,female,High School,88503,9,MORTGAGE,15000,PERSONAL,11.83,0.17,7,663,yes,0
40525caa-a606-48c6-b9cb-09b905b0b536,a,male,Bachelor,72919,6,MORTGAGE,5000,HOMEIMPROVEMENT,15.27,0.07,2,615,yes,0
40537c9e-5dc9-4778-a8dc-14a02e55132a,a,male,Master,29879,0,OWN,7000,MEDICAL,11.86,0.23,2,617,no,0
405430ed-a096-4954-9fe3-736bb374ac70,a,male,Associate,46499,17,RENT,7000,DEBTCONSOLIDATION,15.99,0.15,16,622,no,1
40552f1d-cb50-4bfa-9478-18021debd69d,a,male,High School,77546,5,RENT,10000,EDUCATION,12.69,0.13,10,617,yes,0
40557d1b-f823-412c-8b79-18964d9575b6,a,female,Bachelor,57558,3,MORTGAGE,12000,MEDICAL,12.21,0.21,3,553,yes,0
40566622-c2f3-4fb7-a3d4-5bbdb7524e59,a,female,Bachelor,35674,5,RENT,10000,DEBTCONSOLIDATION,15.8,0.28,10,732,no,1
40581667-6116-41cc-9714-456308867daa,a,female,High School,78961,3,RENT,14000,EDUCATION,10.99,0.18,4,583,yes,0
4058916d-d734-4c54-8743-8d5180577d78,a,female,Associate,159184,12,RENT,10200,HOMEIMPROVEMENT,7.51,0.06,13,574,no,0
4059e3fb-17a8-4cee-bc66-9697e565d80a,a,female,Bachelor,61082,18,RENT,5000,PERSONAL,10.78,0.08,14,692,yes,0
405a3538-b849-42fd-9b44-627b5c643ed8,a,male,Bachelor,64383,0,RENT,10000,DEBTCONSOLIDATION,10.62,0.16,3,449,yes,0
405bab3f-7116-4223-85f3-8027ffd8d018,a,male,Associate,57573,3,RENT,6850,DEBTCONSOLIDATION,10.65,0.12,4,668,no,1
405c0827-be33-4d46-98ae-c374f23c7244,a,male,Associate,114992,4,RENT,14000,VENTURE,13.64,0.12,5,609,yes,0
405cb907-fabf-4a70-a4eb-197d7795e8fb,a,male,Associate,70723,11,MORTGAGE,15900,EDUCATION,11.01,0.22,6,665,yes,0
405ccd22-0d70-4a9a-b657-2409a4151b0e,a,male,Master,67526,0,RENT,6000,PERSONAL,11.01,0.09,3,661,no,0
405e1930-0a44-49da-8d93-d55207adca56,a,male,Bachelor,54879,0,RENT,9000,PERSONAL,7.9,0.16,3,596,no,0
405ee715-6d61-4c62-aa07-fabca2cdd5d0,a,female,Bachelor,73181,10,RENT,8000,PERSONAL,12.91,0.11,9,589,yes,0
40602b7f-6139-4a87-ba7c-c7b5010335ce,a,female,High School,41992,16,RENT,5000,EDUCATION,16.32,0.12,6,642,no,1
4060af45-83b9-4974-a09e-5c5a0ea0f4d8,a,female,High School,108575,32,MORTGAGE,7200,PERSONAL,6.17,0.07,21,683,yes,0
406128d5-91ce-42bb-88b6-0dfe50385088,a,male,Master,57026,4,MORTGAGE,10000,PERSONAL,13.61,0.18,6,649,no,1
4061fc48-7ba7-4ff3-b0f6-f4f6005159cb,a,female,High School,79052,4,MORTGAGE,5296,DEBTCONSOLIDATION,6.92,0.07,4,543,yes,0
40663a89-8756-48e6-823c-59c2349210c6,a,female,Bachelor,49161,1,MORTGAGE,8000,PERSONAL,10.25,0.16,4,694,yes,0
406671a3-78c3-4c78-b553-5b0fc0bd99aa,a,male,Associate,37122,2,RENT,3075,EDUCATION,10.59,0.08,2,570,yes,0
406b7d62-e959-4983-b9c7-ce3a133318d0,a,male,Bachelor,84938,1,RENT,5600,DEBTCONSOLIDATION,8.98,0.07,5,657,no,0
406c9d6b-09ed-4f45-88f2-563dea68d917,a,male,Bachelor,66967,2,MORTGAGE,3000,MEDICAL,6.76,0.04,2,650,no,0
406d01ce-d3a1-4d46-9105-00920da509fb,a,female,Bachelor,31658,8,OWN,13595,VENTURE,12.23,0.43,9,465,yes,0
406dcf37-4723-4763-b06e-4e2b875c8711,a,male,Master,48104,2,RENT,6000,HOMEIMPROVEMENT,13.22,0.12,2,620,no,1
406e1196-21a5-473d-af9a-902943979998,a,female,Associate,87143,2,MORTGAGE,6000,VENTURE,9.76,0.07,3,645,no,0
406e62f9-51bd-4f7e-bd10-8c7402b7fef2,a,female,Bachelor,63785,4,RENT,10800,DEBTCONSOLIDATION,14.27,0.17,5,637,no,0
4071f27c-c09a-4af2-ba0a-6ac198d0c579,a,male,High School,48688,0,MORTGAGE,7100,DEBTCONSOLIDATION,11.01,0.15,2,621,no,0
40743e1f-86bf-4dfc-be18-249321d135d2,a,male,High School,60736,1,RENT,7000,EDUCATION,7.51,0.12,4,659,yes,0
4074de12-6cae-436c-b3b3-a7bee57e3bb5,a,female,High School,41694,0,RENT,7793,DEBTCONSOLIDATION,14,0.19,2,663,no,1
40752f85-2e86-438a-9396-4fcc9af64bc3,a,female,Master,54516,5,MORTGAGE,20000,DEBTCONSOLIDATION,9.45,0.37,8,693,no,0
40758fdd-f867-4051-877d-2bd6032530a8,a,male,Bachelor,24515,4,RENT,6234,PERSONAL,9.39,0.25,4,640,no,1
407654c0-7396-4b6a-a635-766a2a0c4350,a,female,Associate,24925,7,RENT,4750,VENTURE,10.37,0.19,7,575,yes,0
40789599-4fa4-49fd-85f2-3e60208738bb,a,female,High School,58729,7,RENT,7000,MEDICAL,11.36,0.12,9,636,yes,0
407b12ff-2877-40f9-ae99-75fcde0f836d,a,male,Bachelor,41371,8,MORTGAGE,6000,HOMEIMPROVEMENT,11.12,0.15,7,614,no,0
407c50d6-317c-4f1b-a45e-7ed928699c8f,a,female,Bachelor,102776,0,MORTGAGE,8000,EDUCATION,7.14,0.08,2,649,yes,0
407ea76e-4496-4397-996b-3ba7b8e2ac66,a,female,Bachelor,45527,0,MORTGAGE,13000,DEBTCONSOLIDATION,7.88,0.29,4,676,no,0
407f5cda-0216-42be-ae45-3bc9dcfe2558,a,male,High School,76839,3,MORTGAGE,4500,DEBTCONSOLIDATION,8.88,0.06,7,540,no,0
407ffbcb-d3f9-44c1-8bd5-1fb619535f6a,a,male,Associate,75186,2,MORTGAGE,20000,MEDICAL,11.01,0.27,5,493,yes,0
40816bcd-d408-4145-ba42-8a4842c8e56d,a,female,Associate,91064,6,OTHER,7200,VENTURE,15.05,0.08,6,678,yes,0
4082cfbe-4b39-439b-88ec-37173a9c6b83,a,female,Master,34358,2,RENT,1600,MEDICAL,6.39,0.05,4,678,yes,0
408401b9-6244-47d4-b946-f19bc0bcd906,a,female,Bachelor,65727,15,MORTGAGE,9000,HOMEIMPROVEMENT,11.71,0.14,12,643,no,0
40844d6e-d47f-4b95-9e13-d5ec79f318e4,a,male,Master,125374,2,MORTGAGE,18463,VENTURE,11,0.15,8,600,yes,0
40869240-1961-4c13-83a2-c89025875708,a,female,Associate,48860,0,RENT,1775,EDUCATION,6.54,0.04,3,629,yes,0
40891337-f1df-4639-a7e7-55c8604dbd31,a,female,Master,132846,8,MORTGAGE,5000,HOMEIMPROVEMENT,11.01,0.04,7,710,yes,0
408a34c9-904c-4fb2-9220-3ae2f69a76c3,a,female,High School,49053,5,RENT,5000,MEDICAL,11.99,0.1,9,540,no,0
408a3c75-10e9-49e6-8240-cff463a77d2f,a,female,Bachelor,75541,12,RENT,9100,PERSONAL,13.48,0.12,7,672,no,0
408b41d4-0d90-4158-8edf-31d8654731ae,a,female,High School,193295,14,MORTGAGE,14000,VENTURE,6.62,0.07,13,648,no,0
408cac29-f292-4c77-959d-bcb2e5373203,a,male,Master,52335,5,MORTGAGE,8000,HOMEIMPROVEMENT,9.32,0.15,10,688,yes,0
408cd8d6-70c4-4f91-b496-e70652e5d61a,a,female,Bachelor,45507,0,RENT,2000,PERSONAL,11.14,0.04,4,635,yes,0
408d4d8c-6b6a-490d-92db-ba308814a62f,a,female,Master,47206,3,RENT,2000,VENTURE,7.66,0.04,3,541,yes,0
408efbe9-402f-4dc8-8796-a72c4b183f68,a,male,Bachelor,39640,5,RENT,12250,DEBTCONSOLIDATION,11.01,0.31,2,657,no,1
408f1c15-073b-4af7-96b2-bec6b62a2f65,a,female,Associate,78241,8,RENT,12000,VENTURE,12.73,0.15,8,679,yes,0
408fe61c-2a75-4935-8735-0162af92f13f,a,male,High School,59563,9,RENT,12000,VENTURE,13.99,0.2,12,541,yes,0
409168b4-429f-4fb9-841d-8b677e77290d,a,female,Master,74518,4,MORTGAGE,15000,MEDICAL,16.82,0.2,3,673,no,1
40926255-d42b-4a08-b75b-09f97b7addf1,a,female,Associate,54648,21,RENT,7000,EDUCATION,9.67,0.13,14,700,no,0
4092a69d-c174-4f82-b0b4-e5b66ffcc5b8,a,male,Bachelor,289093,8,RENT,6000,MEDICAL,11.46,0.02,6,640,yes,0
409416d5-f005-4f4f-9592-59a944bed26f,a,female,Bachelor,77959,4,RENT,3835,DEBTCONSOLIDATION,9.55,0.05,4,633,no,1
40972e60-5645-43b7-ba4d-033e09398556,a,male,Bachelor,95836,2,RENT,5600,MEDICAL,11.12,0.06,4,680,yes,0
4097bad1-63a4-4e3f-b679-ec8c0c0c699d,a,female,Associate,174856,6,MORTGAGE,25000,VENTURE,11.01,0.14,9,661,no,0
4097c9ba-162e-4062-a316-9da3253d6458,a,male,High School,60116,4,RENT,3600,VENTURE,13.98,0.06,9,553,no,1
4098d17b-dc15-4eef-8a3b-2b3d5a664498,a,male,Associate,110303,7,MORTGAGE,33950,EDUCATION,7.9,0.31,7,692,yes,0
40997293-31c0-4729-b86d-72878c7413d0,a,female,Master,144942,5,RENT,15000,DEBTCONSOLIDATION,9.63,0.1,6,668,no,0
409bbd71-b452-4b2f-8a99-bfd1b17feaaa,a,male,Associate,68531,0,MORTGAGE,5000,PERSONAL,6.86,0.07,4,643,yes,0
409dd517-322c-451d-8dc7-a473ae522e99,a,male,Associate,45477,0,RENT,5000,VENTURE,9.98,0.11,4,618,yes,0
40a06f8c-69ea-48e0-964e-b8bf22573ee7,a,male,Bachelor,27714,1,RENT,4800,MEDICAL,7.88,0.17,2,679,no,0
40a08599-0805-4967-951c-411d80481269,a,female,Bachelor,104375,9,MORTGAGE,15000,PERSONAL,16.49,0.14,9,605,yes,0
40a2102e-b239-439d-b067-25f39ba08d50,a,female,Bachelor,149477,1,MORTGAGE,16000,MEDICAL,6.03,0.11,4,689,yes,0
40a2cc29-a2d7-4082-8401-58b7a9b58b16,a,male,High School,160721,0,MORTGAGE,25000,DEBTCONSOLIDATION,11.01,0.16,3,616,yes,0
40a33cb4-d327-4586-87aa-5e6977418df8,a,male,High School,96883,2,RENT,15000,VENTURE,12.69,0.15,4,631,yes,0
40a85a01-f1f7-4525-be98-8f65c028b2fd,a,female,Bachelor,49038,5,RENT,23500,DEBTCONSOLIDATION,11.12,0.48,8,581,no,1
40aab99c-264d-4ae7-95ab-ea8b47868159,a,male,High School,28622,0,RENT,2400,EDUCATION,5.99,0.08,3,668,yes,0
40aadab5-7f5a-43c9-a694-c0e823197006,a,female,Associate,63267,4,MORTGAGE,6000,HOMEIMPROVEMENT,7.49,0.09,8,632,yes,0
40ab42da-7101-4da4-90f2-0d7ce447cba8,a,male,Bachelor,39526,12,RENT,3125,EDUCATION,7.14,0.08,9,696,no,0
40ae2e0a-3536-4aeb-bb8a-2f3bc239c31b,a,male,High School,46241,4,MORTGAGE,4000,EDUCATION,11.71,0.09,8,694,no,0
40aeaa81-d6af-4996-88dc-2edb82bf90ea,a,female,Associate,70364,7,MORTGAGE,15000,MEDICAL,11.23,0.21,8,588,yes,0
40aed1b1-32ca-40b7-bf0b-2e191207206f,a,male,Master,52761,0,MORTGAGE,4000,DEBTCONSOLIDATION,7.88,0.08,4,713,no,0
40afb7c8-8417-4242-9a79-32efe7426bbe,a,male,Associate,72639,2,MORTGAGE,15000,VENTURE,10.99,0.21,4,665,yes,0
40b1a647-b8d4-4c19-b94f-3fd58d8e4e04,a,male,Associate,35764,4,RENT,4000,PERSONAL,16.45,0.11,10,649,no,1
40b1ac6b-51d7-4c7c-beb2-9797a29a86dd,a,male,Associate,62335,5,RENT,9000,DEBTCONSOLIDATION,8.94,0.14,2,554,yes,0
40b3625c-fbcb-4b1c-8adb-cb2c8c8d9898,a,female,Bachelor,43396,10,RENT,2049,MEDICAL,7.2,0.05,9,620,no,0
40b6ded8-e5b7-4bcb-a06e-538f5a20a2c3,a,male,Bachelor,41876,14,RENT,19594,DEBTCONSOLIDATION,12.03,0.47,8,707,no,1
40b9bca1-f85c-4c08-9b6f-1d50b39c2b0f,a,female,Master,102979,4,RENT,18000,EDUCATION,11.71,0.17,4,652,yes,0
40ba6abb-fb0e-474e-87fb-56e8b3f0cf19,a,male,Associate,120770,11,MORTGAGE,25000,HOMEIMPROVEMENT,10.39,0.21,8,687,yes,0
40bc44b4-c141-41ca-b572-1f35f160de51,a,female,Master,75339,0,MORTGAGE,10000,MEDICAL,9.07,0.13,4,619,no,0
40bc742b-bdd6-42ee-81bf-641b8b4c6bcf,a,female,Master,85042,2,OWN,12000,PERSONAL,12.53,0.14,4,640,no,0
40bc9129-23af-43e7-baaa-0d93bd3e55a4,a,male,Associate,61211,10,MORTGAGE,10000,MEDICAL,6.03,0.16,5,689,no,0
40bd88d0-98d6-44f7-940a-f6c3067a3b65,a,male,Master,61284,3,OWN,15000,DEBTCONSOLIDATION,16.29,0.24,4,620,no,0
40bdc7a3-8dc4-4870-b1a3-93b402217324,a,male,High School,48981,20,RENT,7200,DEBTCONSOLIDATION,10.75,0.15,17,563,yes,0
40bdf86b-35bf-49c9-9bd0-b363d8193bb9,a,female,Master,84618,2,MORTGAGE,21000,EDUCATION,11.99,0.25,4,591,yes,0
40bfacbd-7580-4e48-89a9-72576f5e0ddf,a,male,Bachelor,112857,5,MORTGAGE,2000,DEBTCONSOLIDATION,15.23,0.02,4,668,yes,0
40c13641-d0d9-4562-b3f4-0985c61f2a24,a,female,Bachelor,111986,11,MORTGAGE,13038,DEBTCONSOLIDATION,8.5,0.12,7,690,no,0
40c2d9ad-6581-4609-9a26-6b27df1f4969,a,female,Bachelor,50608,2,RENT,16966,DEBTCONSOLIDATION,13.53,0.34,3,599,no,1
40c32853-ba72-48f2-acc6-654a6fee7b72,a,female,Bachelor,64133,4,MORTGAGE,8000,DEBTCONSOLIDATION,14.22,0.12,10,477,yes,0
40c5721e-35ba-44b8-8319-6f2f9fec8640,a,female,Associate,100179,17,MORTGAGE,6000,MEDICAL,11.01,0.06,14,645,yes,0
40c687c3-2373-4e35-b7ca-6e1e001a0d16,a,female,Bachelor,111537,7,MORTGAGE,7750,PERSONAL,14.22,0.07,6,691,no,1
40c7f603-dfd1-4170-95b4-7c6d69cfee97,a,male,High School,19598,0,RENT,5500,PERSONAL,11.05,0.28,3,629,no,1
40c84257-49e6-4bd5-883f-90bb0c201b7a,a,male,Associate,75105,13,MORTGAGE,9475,EDUCATION,6.03,0.13,5,601,yes,0
40ce1b60-fa2c-4afc-ac55-55651a73aa94,a,male,Associate,72806,15,RENT,3000,EDUCATION,12.53,0.04,15,617,yes,0
40ce4125-2892-4c49-afe4-948068556283,a,female,Associate,63136,0,RENT,7000,EDUCATION,7.65,0.11,4,526,yes,0
40cf09f7-622b-4aec-9f76-4e3041f726aa,a,female,High School,43945,2,RENT,14500,VENTURE,9.93,0.33,3,673,no,1
40d1387f-0b7b-4517-9de1-5cccd27d5588,a,male,Bachelor,36008,0,RENT,1494,PERSONAL,14.13,0.04,3,680,no,1
40d22d1e-6989-4662-8699-4d5f3df647cb,a,female,Master,120644,2,RENT,14400,MEDICAL,10.74,0.12,3,644,yes,0
40d62e17-0949-47bb-8668-a93ae3b1ed14,a,male,High School,32024,3,RENT,2500,EDUCATION,11.01,0.08,5,537,yes,0
40d843ff-b4d1-44de-9b22-15fa2e9ee829,a,male,Bachelor,29477,7,MORTGAGE,6000,HOMEIMPROVEMENT,8.94,0.2,7,632,yes,0
40d896df-f77e-47b5-a55d-597495954242,a,female,High School,132742,0,RENT,15000,EDUCATION,12.18,0.11,2,521,yes,0
40dabb44-0f12-419a-9d3d-019715994256,a,male,Associate,19769,0,RENT,1600,DEBTCONSOLIDATION,12.69,0.08,3,646,yes,0
40dcfdc0-8e7c-4122-8179-56522e3878a1,a,male,High School,47279,0,RENT,4200,MEDICAL,6.76,0.09,4,608,no,0
40dfaab8-4f21-4eef-93e1-7911d7fe8503,a,male,Master,29857,0,RENT,1307,MEDICAL,5.65,0.04,4,715,yes,0
40e1516f-4990-4d7b-ab4c-4c1bdeb7016f,a,male,Master,45615,1,RENT,10000,EDUCATION,8.41,0.22,3,649,yes,0
40e1a322-93d9-4dfe-a893-bcb1c67a0d80,a,male,Master,51653,1,MORTGAGE,3250,HOMEIMPROVEMENT,10,0.06,3,680,no,0
40e31613-d0d9-463d-8ec4-74b7d34aadb4,a,female,Bachelor,120977,3,MORTGAGE,11000,VENTURE,8.49,0.09,2,686,yes,0
40e3799d-2396-450e-9b44-084bcf62f530,a,female,Master,65550,6,RENT,7000,DEBTCONSOLIDATION,20,0.11,3,601,no,1
40e569b9-ff4d-467e-8752-bf911e15bb1e,a,male,High School,91148,3,RENT,8000,MEDICAL,8.11,0.09,3,648,no,0
40e72b79-7f99-41cc-b8c7-eb85b63d378e,a,female,High School,87449,0,RENT,13200,HOMEIMPROVEMENT,7.29,0.15,3,583,no,0
40e791ac-ab0f-42e6-9eb5-878df6435fdb,a,female,Master,67104,11,OWN,8000,PERSONAL,7.51,0.12,8,670,no,0
40e799a8-f50a-4882-ab70-906605425002,a,male,Associate,151382,3,MORTGAGE,10000,VENTURE,5.79,0.07,9,649,yes,0
40e7b796-6591-42b0-a9cc-da96a9ce1e99,a,female,Bachelor,48807,6,RENT,6500,VENTURE,11.01,0.13,4,694,no,0
40e8112a-6658-4d0a-9071-cde33537401f,a,male,Associate,68381,9,RENT,5026,MEDICAL,12.89,0.07,8,648,no,1
40e95ba8-5fec-4a5c-a0af-572f79b6ab56,a,female,Master,35219,6,MORTGAGE,2600,VENTURE,7.74,0.07,7,615,yes,0
40ead0df-2af4-49dd-a8fa-fa951c213b72,a,male,Bachelor,103074,15,RENT,18000,HOMEIMPROVEMENT,11.48,0.17,13,713,yes,0
40ec69e0-cf2e-438d-8def-c8937b996ca0,a,female,Bachelor,43181,2,RENT,4800,DEBTCONSOLIDATION,5.42,0.11,3,697,yes,0
40ed9105-40c4-4eac-af4f-90c0008b16d0,a,male,Associate,57773,7,RENT,4000,HOMEIMPROVEMENT,15.33,0.07,10,656,no,1
40ef6e16-3756-4c8b-8250-40e8b5182fbc,a,female,Associate,68877,0,RENT,9500,EDUCATION,8.9,0.14,2,509,yes,0
